text,label
Google doğrulama kodunuz 6483. Kimseyle paylaşmayın.,ham
【中国邮政】您的包裹因关税被扣留，请支付¥49.90：portal-service.top,phishing
"Geek Squad: Your ¥49.90 annual plan auto-renews today. To cancel, call 1-857-852-8704 immediately.",phishing
"IRS: You have a pending tax refund of ₹1,482. Claim before the deadline: portal-pay.live",phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://rb.gy/s6144,spam
C​i​t​i​b​a​n​k​ ​A​l​e​r​t​:​ ​Y​o​u​r​ ​a​c​c​o​u​n​t​ ​h​a​s​ ​b​e​e​n​ ​l​o​c​k​e​d​.​ ​V​e​r​i​f​y​ ​n​o​w​ ​a​t​ ​s​e​c​u​r​e​-​c​l​i​e​n​t​.​t​o​p,phishing
FLASH SALE 80% Rabatt nur heute! Jetzt kaufen: https://t.ly/f1409,spam
Your bank card has been deactivated. Call 07 97 90 65 25 now to reactivate. Do NOT visit a branch.,phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: securityhold-pay.info",phishing
Amazon Logistics: Out for delivery today. Your driver is Marcus in a grey van.,ham
خصم 70% على منتجات التخسيس! اطلب الآن: https://rb.gy/z637582,spam
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: portal.client.live",phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: id-check.client.top",phishing
Hesabınızdan 1.482 TL çekildi. Tanımıyorsanız hemen +1 (834) 361-7814 numarasını arayın.,phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: billing.service.xyz",phishing
P a y P a l : y o u r a c c o u n t i s l i m i t e d . R e s t o r e a c c e s s : r e s t o r e . l o g i n - v e r i f y . n e t,phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://rb.gy/g02223,spam
Earn $3000/week working from home! No experience needed. Limited spots: https://rb.gy/h14063,spam
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://t.ly/z4963 18+",spam
【中国银行】您的银行卡已被冻结，请立即验证身份：verify-pay.cn-bank.com,phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://t.ly/q03265,spam
"Bahis sitemize üye ol, 19,90 TL deneme bonusu kap: https://rb.gy/k620455",spam
"Salut, on se voit toujours pour le café demain à 15h? Tu peux me passer les 20€ quand tu peux",ham
DHL: Your order has shipped and arrives Thursday by 8 PM. Track at dhl.com,ham
"Mondial Relay: Votre colis est bloqué. Frais de 499,99 € requis sous 48h: colis-login.cn-bank.com",phishing
"BRI: A new device signed in to your account. If this was you, no action needed.",ham
FINAL NOTICE: Unpaid toll of 1.99 دولار. Pay now to avoid a late fee and license suspension: portal.service-billing.net,phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://rb.gy/d6505 18+",spam
¡Gana 800€/semana desde casa! Sin experiencia. Únete: https://shorturl.at/r31197,spam
Paytm Alert: Aapka account block ho jayega. Turant KYC update karein: portal-service.xyz,phishing
Your electricity bill of $499.99 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"Are you at your desk? I need you to process an urgent vendor payment, keep this confidential for now. Reply when ready.",phishing
Crédit rapide jusqu'à 10 000€ en 24h sans justificatif. Demandez: https://tinyurl.com/p51688,spam
"Impots.gouv: Vous avez droit à un remboursement de 12,90 €. Confirmez vos coordonnées: verify-service.top",phishing
IRS: You have a pending tax refund of 1.99 دولار. Claim before the deadline: portal.service-secure.com,phishing
SiCepat: Paket Anda tertahan di bea cukai. Bayar Rp 9.900: update-service.live,phishing
IRS: You have a pending tax refund of $1.99. Claim before the deadline: refund-pay.top,phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: update.service.top",phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: id-check-pay-secure.com",phishing
"Société Générale: Votre carte a été utilisée pour 184,50 €. Répondez OUI si c'est vous, NON sinon.",ham
"AVISO FINAL: Pedágio não pago de R$ 1.482,00. Pague agora: billing-login-verify.net",phishing
"三菱UFJ銀行: Your card was used for ¥4,990 at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Receita Federal: Você tem uma restituição de R$ 9,90. Confirme seus dados: billing-login.cn-bank.com",phishing
【佐川急便】お荷物8504759489を本日お届けしました。,ham
PROMOÇÃO! 70% de desconto só hoje. Compre já: https://is.gd/a7674,spam
Earn $3000/week working from home! No experience needed. Limited spots: https://cutt.ly/y99071,spam
"Hesabınızdan 19,90 TL çekildi. Tanımıyorsanız hemen 06 99 67 36 64 numarasını arayın.",phishing
"PayPal: You sent 278 ₪ to GeekTech Store. If you did not authorize this, call +1 (888) 981-2582 within 24 hrs.",phishing
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://bit.ly/q76331",spam
Your MetaMask wallet will be suspended. Validate your seed phrase to keep access: id-check.client.vip,phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://shorturl.at/f4510,spam
"BRI: Your card was used for Rp 9.900 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Aapke account se ₹499 cut hua hai. Agar aapne nahi kiya to turant +44 7350 911958 par call karein.,phishing
FedEx: Out for delivery today. Your driver is Marcus in a grey van.,ham
Your prescription is ready for pickup at the pharmacy on Oak St. Questions? Call the number on your bottle.,ham
البريد السعودي: Your package 387265744967 was delivered to your mailbox at 2:14 PM.,ham
"Hi, this is HR. We're updating payroll. Please confirm your bank account details before Friday's run: verify.login-verify.net",phishing
Banorte: Su cuenta ha sido bloqueada por seguridad. Verifique su identidad: seguridad.client.live,phishing
Lloyds Alert: Your account has been LOCKED due to suspicious activity. Verify your identity now: portal.service-billing.net,phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: securityhold.login.vip",phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://bit.ly/j56357,spam
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://is.gd/c40379 18+",spam
Colissimo: Votre colis 8058876967 sera livré demain entre 9h et 12h.,ham
"AVISO FINAL: Pedágio não pago de R$ 9,90. Pague agora: account-login.live",phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://rb.gy/a6978,spam
Раздача! 1 990 ₽ каждому новому игроку казино: https://bit.ly/c89215 18+,spam
"AVISO FINAL: Pedágio não pago de R$ 49,90. Pague agora: id-check-client-pay.online",phishing
PROMO 50% diskon hari ini saja! Beli sekarang: https://rb.gy/b2572,spam
Société Générale: Votre compte a été bloqué. Vérifiez votre identité immédiatement: update-service.xyz,phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: billing-client.info",phishing
Your MetaMask wallet will be suspended. Validate your seed phrase to keep access: portal-pay-secure.com,phishing
Seu código de verificação Uber: 192873. Não compartilhe com ninguém.,ham
200 Freispiele ohne Einzahlung im Jackpot Casino! Jetzt spielen: https://bit.ly/h55136,spam
"Er is € 184,50 afgeschreven. Niet herkend? Bel direct 1-837-973-6304.",phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://cutt.ly/z1007,spam
"ING: A new device signed in to your account. If this was you, no action needed.",ham
GLS: Ihr Paket 2752310678 wurde heute zugestellt.,ham
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://t.ly/e757853,spam
"BNI: A new device signed in to your account. If this was you, no action needed.",ham
DHL: Out for delivery today. Your driver is Marcus in a grey van.,ham
Earn $3000/week working from home! No experience needed. Limited spots: https://shorturl.at/k34963,spam
"Your electricity bill of $1,482.00 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Aapke account se ₹99 cut hua hai. Agar aapne nahi kiya to turant 1-855-509-2902 par call karein.,phishing
Votre code de vérification La Banque Postale est 8406. Ne le partagez avec personne.,ham
خصم 70% على منتجات التخسيس! اطلب الآن: https://tinyurl.com/j12481,spam
"AVISO: Peaje pendiente de 184,50 €. Pague ahora para evitar recargos: billing.login.info",phishing
【圆通速递】您的包裹062767745000已于今日送达。,ham
رمز التحقق الخاص بـ Netflix هو 422488. لا تشاركه مع أي شخص.,ham
"Turant loan chahiye? Aaj hi 50,000 tak. Bina document. Apply: https://cutt.ly/z8221",spam
Your bank card has been deactivated. Call +1 (884) 811-9766 now to reactivate. Do NOT visit a branch.,phishing
Je Microsoft verificatiecode is 469563. Deel deze met niemand.,ham
Mondial Relay: Votre colis 8316840241 sera livré demain entre 9h et 12h.,ham
Earn $3000/week working from home! No experience needed. Limited spots: https://cutt.ly/s29849,spam
¡OFERTA! 70% de descuento solo hoy. Compra ya: https://cutt.ly/c437718,spam
"Un prélèvement de 12,90 € a été effectué. Si vous n'êtes pas à l'origine, appelez le +44 7280 292864 sous 24h.",phishing
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://is.gd/a61879",spam
"ICICI: Aapke card se ₹1,482 ka transaction hua. Reply YES agar aapne kiya, NO agar nahi.",ham
Your MetaMask wallet will be suspended. Validate your seed phrase to keep access: id-check-service-verify.net,phishing
FINAL NOTICE: Unpaid toll of ₹99. Pay now to avoid a late fee and license suspension: update.service.top,phishing
SNS Bank: Uw rekening is geblokkeerd. Verifieer uw identiteit: portal-service-pay.online,phishing
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://rb.gy/w5180",spam
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://t.ly/y42044",spam
Wells Fargo Alert: Yоur ассount has been lоcked. Verifу now аt acсоunt.сliеnt.vip,phishing
رمز التحقق الخاص بـ Google هو 884721. لا تشاركه مع أي شخص.,ham
"דואר ישראל: החבילה שלך מעוכבת במכס. שלם 1,490 ₪ לשחרור: update.login.cn-bank.com",phishing
"GLS: Il tuo pacco è in giacenza. Paga 1,99 € per lo sdoganamento: account-login.vip",phishing
"Coinbase: Se inició un retiro de 0.45 BTC. Si no fue usted, cancele aquí: verify.pay-verify.net",phishing
在宅ワークで月50万円！スマホだけでOK。登録: https://rb.gy/e175933,spam
本日限定50%OFFセール！今すぐ購入: https://rb.gy/b38468,spam
"CaixaBank: Se usó su tarjeta por 1,99 € en un comercio. Responda SÍ si fue usted, NO si no.",ham
"Cassino online: R$ 49,90 de bônus grátis para novos jogadores! https://t.ly/g245391",spam
SALE! Aaj sirf 70% off. Abhi khareedein: https://tinyurl.com/a63416,spam
"IRS: You have a pending tax refund of 19,90 TL. Claim before the deadline: verify.service.info",phishing
Раздача! 499 ₽ каждому новому игроку казино: https://cutt.ly/g1417 18+,spam
DHL: Je pakket 8281570110 is vandaag bezorgd.,ham
"Ziraat Bankası: Your card was used for 19,90 TL at WALMART #2891. Reply YES if this was you, NO if not.",ham
"UPS: החבילה שלך מעוכבת במכס. שלם 1,490 ₪ לשחרור: fee.service.live",phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://shorturl.at/x247682 18+",spam
B a n k o f A m e r i c a A l e r t : Y o u r a c c o u n t h a s b e e n l o c k e d . V e r i f y n o w a t a c c o u n t . l o g i n . l i v e,phishing
【京东物流】您的包裹3980569803已于今日送达。,ham
"AVISO: Peaje pendiente de 1,99 €. Pague ahora para evitar recargos: verify.pay-pay.online",phishing
Your bank card has been deactivated. Call 1-842-447-3119 now to reactivate. Do NOT visit a branch.,phishing
"Ihre Stromrechnung über 9,90 € ist am 21. Juni fällig. Zahlen Sie in der App.",ham
IRS: You have a pending tax refund of £278.44. Claim before the deadline: verify-login.vip,phishing
Bina diet weight ghatao! Ayurvedic capsule sirf 999. Order: https://t.ly/t95666,spam
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: portal-pay-verify.net",phishing
"ゆうちょ銀行: A new device signed in to your account. If this was you, no action needed.",ham
FINAL NOTICE: Unpaid toll of Rp 1.482.000. Pay now to avoid a late fee and license suspension: portal.pay-pay.online,phishing
"Geek Squad: Your $3.95 annual plan auto-renews today. To cancel, call 1-817-792-8540 immediately.",phishing
"Hi, this is HR. We're updating payroll. Please confirm your bank account details before Friday's run: account-client.vip",phishing
"Coinbase: Инициирован вывод 0.45 BTC. Если это не вы, отмените: update-pay-secure.com",phishing
FINAL NOTICE: Unpaid toll of 1.482 TL. Pay now to avoid a late fee and license suspension: verify-service-login.app,phishing
DPD: Ваша посылка задержана на таможне. Оплатите 1 990 ₽: account.pay.xyz,phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://is.gd/y024718,spam
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://shorturl.at/q94820,spam
Y o u r p a c k a g e n e e d s a f e e . P a y a t h t t p s : / / r b . g y / f 3 9 5 9 7,phishing
"Citibank: Your card was used for $499.99 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Seu código de verificação Uber: 6344. Não compartilhe com ninguém.,ham
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://shorturl.at/s224615 18+",spam
"Receita Federal: Você tem uma restituição de R$ 49,90. Confirme seus dados: update-client.xyz",phishing
¡OFERTA! 50% de descuento solo hoy. Compra ya: https://t.ly/s43550,spam
"ULTIMO AVVISO: Pedaggio non pagato di 184,50 €. Paga ora: id-check-service-billing.net",phishing
"Un prélèvement de 12,90 € a été effectué. Si vous n'êtes pas à l'origine, appelez le 06 46 64 99 62 sous 24h.",phishing
7743 is your Uber verification code.,ham
"Receita Federal: Você tem uma restituição de R$ 9,90. Confirme seus dados: verify-service-pay.online",phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://cutt.ly/c965055,spam
İNDİRİM! Bugüne özel %50 indirim! Hemen al: https://t.ly/g703135,spam
"LAATSTE WAARSCHUWING: Onbetaalde tol € 184,50. Betaal nu: id-check-client.live",phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://t.ly/q064294 18+",spam
Empréstimo rápido até R$5.000 hoje! Nome sujo aprova. Solicite: https://tinyurl.com/t249402,spam
"Bahis sitemize üye ol, 1.482 TL deneme bonusu kap: https://tinyurl.com/c8214",spam
Your electricity bill of 1.482 TL is due Jun 21. Pay in the app or at your provider's website to avoid late fees.,ham
"מזרחי טפחות: A new device signed in to your account. If this was you, no action needed.",ham
Il tuo codice di verifica Netflix è 8402. Non condividerlo con nessuno.,ham
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: id-check.login.cn-bank.com",phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: verify.service.top",phishing
【みずほ銀行】お取引を一時制限しました。本人確認はこちら: id-check-client.vip,phishing
"Poste Italiane: A new device signed in to your account. If this was you, no action needed.",ham
PаyРаl: your account іs lіmitеd. Restоre accеss: роrtаl-servісе-рay.onlіnе,phishing
BPER: Il tuo conto è stato bloccato. Verifica la tua identità: portal-client.top,phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://rb.gy/m627757,spam
בנק לאומי: חשבונך הוגבל עקב פעילות חריגה. אמת את פרטיך: verify.client.top,phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://bit.ly/c09386,spam
Your Microsoft verification code is 0030. Never share this code. We will never call you to ask for it.,ham
Your bank card has been deactivated. Call +44 7906 925497 now to reactivate. Do NOT visit a branch.,phishing
Your MetaMask wallet will be suspended. Validate your seed phrase to keep access: verify.client-login.app,phishing
"LAATSTE WAARSCHUWING: Onbetaalde tol € 12,90. Betaal nu: account.login.cn-bank.com",phishing
بنك الرياض: تم إيقاف حسابك مؤقتاً. تحقق من هويتك الآن: verify.client-pay.online,phishing
"Sua conta de luz de R$ 1.482,00 vence em 21/06. Pague no aplicativo.",ham
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://bit.ly/g306748,spam
קוד האימות שלך ל-Microsoft הוא 683687. אל תשתף אותו עם אף אחד.,ham
"Se ha realizado un cargo de 8,450 MXN en su cuenta. Si no lo reconoce, llame al 06 47 78 22 39 de inmediato.",phishing
"Sua conta do WhatsApp será desativada. Para mantê-la, encaminhe o código de 6 dígitos que acabamos de enviar.",phishing
"Votre facture d'électricité de 1,99 € est due le 21 juin. Payez dans l'application.",ham
¡OFERTA! 90% de descuento solo hoy. Compra ya: https://cutt.ly/z102126,spam
PROMO! -80% sur tout aujourd'hui seulement. Achetez: https://bit.ly/a7955,spam
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: update.client-verify.net",phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://bit.ly/e3192 18+",spam
200 Freispiele ohne Einzahlung im Jackpot Casino! Jetzt spielen: https://rb.gy/e994503,spam
"BPER: Your card was used for 184,50 € at WALMART #2891. Reply YES if this was you, NO if not.",ham
"DHL: Su paquete está retenido en aduana. Pague 499,99 € para liberarlo: verify.service.live",phishing
"Chronopost: Votre colis est bloqué. Frais de 1,99 € requis sous 48h: update.service-pay.online",phishing
"Turant loan chahiye? Aaj hi 50,000 tak. Bina document. Apply: https://is.gd/m0425",spam
La Banque Postale: Votre compte a été bloqué. Vérifiez votre identité immédiatement: verify-login-billing.net,phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://t.ly/z11341 18+",spam
"Hesabınızdan 19,90 TL çekildi. Tanımıyorsanız hemen 1-840-499-3105 numarasını arayın.",phishing
Hier ist der Chef. Bin im Meeting. Kauf bitte 5 Apple-Geschenkkarten zu je 100€ für Kunden und schick mir die Codes.,phishing
"Tu cuenta de WhatsApp será desactivada. Para mantenerla, reenvía el código de 6 dígitos que acabamos de enviarte.",phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: billing-pay-billing.net",phishing
"IRS: You have a pending tax refund of ¥1,980. Claim before the deadline: account.pay.cn-bank.com",phishing
¿Necesitas dinero? Hasta 5.000€ hoy mismo. Sin aval. Solicita: https://cutt.ly/v633194,spam
FINAL NOTICE: Unpaid toll of 500 ريال. Pay now to avoid a late fee and license suspension: update-login-login.app,phishing
"Belastingdienst: U krijgt € 184,50 terug. Bevestig uw gegevens: billing.pay.cn-bank.com",phishing
"FINAL NOTICE: Unpaid toll of ¥4,990. Pay now to avoid a late fee and license suspension: id-check.pay.live",phishing
"DHL: Sua encomenda está retida na alfândega. Pague R$ 9,90: encomenda.client.xyz",phishing
"Hi mum, my phone broke so this is my new number. Can you message me on WhatsApp? Something urgent came up x",phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://shorturl.at/b6402,spam
Bina diet weight ghatao! Ayurvedic capsule sirf 999. Order: https://bit.ly/y0058,spam
Y0ur p@ck@g3 n33d$ @ f33. P@y @t http$://1$.gd/j002196,phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://shorturl.at/j51944,spam
SALE! Aaj sirf 70% off. Abhi khareedein: https://cutt.ly/k4236,spam
Tu código de verificación de Microsoft es 0930. No lo compartas con nadie.,ham
"Geek Squad: Your 9.90 ₪ annual plan auto-renews today. To cancel, call 1-842-944-3657 immediately.",phishing
أرامكس: شحنتك معلقة في الجمارك. ادفع 1.99 دولار للإفراج: verify-client-verify.net,phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://tinyurl.com/s301728,spam
Почта России: Ваша посылка 9325985909 доставлена сегодня.,ham
البريد السعودي: Your order has shipped and arrives Thursday by 8 PM. Track at البريدالسعودي.com,ham
מבצע! 70% הנחה היום בלבד! לרכישה: https://cutt.ly/x969267,spam
Уоur cаrd is suspended. Сall 888-402-1176 tо re-асtivatе.,phishing
¡Gana 800€/semana desde casa! Sin experiencia. Únete: https://tinyurl.com/n974370,spam
Тинькофф: Ваша карта заблокирована. Подтвердите личность: verify-client-pay.online,phishing
Sequoia: Sua encomenda 098572723679 foi entregue hoje às 14h.,ham
Your MetaMask wallet will be suspended. Validate your seed phrase to keep access: verify.client-billing.net,phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://shorturl.at/f2415 18+",spam
India Post: Aapka parcel 7219305227 aaj deliver ho gaya.,ham
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://shorturl.at/s1667",spam
رمز التحقق الخاص بـ Uber هو 8133. لا تشاركه مع أي شخص.,ham
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: id-check-client.live",phishing
"LAATSTE WAARSCHUWING: Onbetaalde tol € 184,50. Betaal nu: portal.service.live",phishing
Your MetaMask wallet will be suspended. Validate your seed phrase to keep access: account-client-secure.com,phishing
"Cassino online: R$ 49,90 de bônus grátis para novos jogadores! https://is.gd/v55468",spam
P a y P a l : y o u r a c c o u n t i s l i m i t e d . R e s t o r e a c c e s s : p o r t a l . p a y . c n - b a n k . c o m,phishing
דואר ישראל: Your package 358393839751 was delivered to your mailbox at 2:14 PM.,ham
"Jadlog: Sua encomenda está retida na alfândega. Pague R$ 1.482,00: portal.service-verify.net",phishing
"¡Pierde 10 kilos en 2 semanas! Producto natural, prueba gratis: https://is.gd/r6052",spam
"Hey it's me, new number, old phone died. Need a quick favour, can you transfer me some money? I'll explain later",phishing
מבצע! 50% הנחה היום בלבד! לרכישה: https://rb.gy/x0531,spam
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://is.gd/q17833",spam
P@yP@l: y0ur @cc0unt 1$ l1m1t3d. R3$t0r3 @cc3$$: v3r1fy.p@y.cn-b@nk.c0m,phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://bit.ly/j7223 18+",spam
"Your electricity bill of ₹1,482 is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
"Hallo Mama, mein Handy ist kaputt. Das ist meine neue Nummer. Kannst du mir schnell bei einer Überweisung helfen?",phishing
FLASH SALE 80% Rabatt nur heute! Jetzt kaufen: https://t.ly/g72102,spam
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://t.ly/e0842",spam
"FINAL NOTICE: Unpaid toll of 19,90 TL. Pay now to avoid a late fee and license suspension: toll-login-secure.com",phishing
FLASH SALE 70% OFF everything today only! Shop now: https://cutt.ly/k4996 Reply STOP to opt out,spam
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://tinyurl.com/c7615,spam
"Se ha realizado un cargo de 499,99 € en su cuenta. Si no lo reconoce, llame al 1-886-953-2926 de inmediato.",phishing
"ゆうちょ銀行: Your card was used for ¥14,800 at WALMART #2891. Reply YES if this was you, NO if not.",ham
BCA: Rekening Anda akan diblokir. Verifikasi data Anda: verifikasi-login.cn-bank.com,phishing
"BRT: Il tuo pacco è in giacenza. Paga 184,50 € per lo sdoganamento: pacco.login-billing.net",phishing
"Turant loan chahiye? Aaj hi 50,000 tak. Bina document. Apply: https://bit.ly/t585061",spam
"Geek Squad: Your ¥1,980 annual plan auto-renews today. To cancel, call +44 7814 854329 immediately.",phishing
"¡GANA! Casino VULKAN regala 184,50 € a nuevos jugadores: https://tinyurl.com/q4806 +18",spam
FINAL NOTICE: Unpaid toll of ₹99. Pay now to avoid a late fee and license suspension: update.pay.top,phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: id-check.pay-login.app",phishing
"DHL: Su paquete está retenido en aduana. Pague 184,50 € para liberarlo: aduana.login.top",phishing
IRS: You have a pending tax refund of ₹499. Claim before the deadline: update-service.vip,phishing
Lose 15 lbs in 2 weeks with this 1 weird trick doctors HATE! Free trial: https://rb.gy/q333120,spam
FINAL NOTICE: Unpaid toll of $499.99. Pay now to avoid a late fee and license suspension: update.login.top,phishing
【ヤマト運輸】お荷物5057784895を本日お届けしました。,ham
"LETZTE MAHNUNG: Offene Mautgebühr 499,99 €. Zahlen Sie jetzt: portal.login.top",phishing
Bancomer: Su cuenta ha sido bloqueada por seguridad. Verifique su identidad: id-check-login-pay.online,phishing
Earn $3000/week working from home! No experience needed. Limited spots: https://t.ly/b086079,spam
"工商银行: Your card was used for ¥49.90 at WALMART #2891. Reply YES if this was you, NO if not.",ham
Hermes: Ihr Paket 2740362833 wurde heute zugestellt.,ham
Schnellkredit bis 5.000€ heute! Auch bei negativer Schufa. Beantragen: https://shorturl.at/a76084,spam
"工商银行: A new device signed in to your account. If this was you, no action needed.",ham
Your bank card has been deactivated. Call +44 7879 291590 now to reactivate. Do NOT visit a branch.,phishing
"מזרחי טפחות: Your card was used for 1,490 ₪ at WALMART #2891. Reply YES if this was you, NO if not.",ham
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: update.client-billing.net",phishing
سمسا: شحنتك معلقة في الجمارك. ادفع 500 ريال للإفراج: id-check.service-login.app,phishing
P​a​y​P​a​l​:​ ​y​o​u​r​ ​a​c​c​o​u​n​t​ ​i​s​ ​l​i​m​i​t​e​d​.​ ​R​e​s​t​o​r​e​ ​a​c​c​e​s​s​:​ ​a​c​c​o​u​n​t​-​p​a​y​-​p​a​y​.​o​n​l​i​n​e,phishing
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://cutt.ly/q93109 18+",spam
"Eine Abbuchung von 9,90 € wurde vorgenommen. Falls nicht autorisiert, rufen Sie +44 7595 823090 an.",phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: portal.login-pay.online",phishing
Je Google verificatiecode is 564880. Deel deze met niemand.,ham
Empréstimo rápido até R$5.000 hoje! Nome sujo aprova. Solicite: https://cutt.ly/k636111,spam
"Correios: Sua encomenda está retida na alfândega. Pague R$ 49,90: encomenda.client-secure.com",phishing
Aapka Netflix verification code hai 140561. Kisi ke saath share na karein.,ham
Earn $3000/week working from home! No experience needed. Limited spots: https://cutt.ly/z832653,spam
Earn $3000/week working from home! No experience needed. Limited spots: https://cutt.ly/r4262,spam
Ваш код подтверждения Сбербанк: 209774. Никому не сообщайте его.,ham
Earn $3000/week working from home! No experience needed. Limited spots: https://t.ly/p760893,spam
Yurtiçi Kargo: Paketiniz gümrükte bekliyor. 499 TL ödeyin: kargo-pay.cn-bank.com,phishing
בנק דיסקונט: חשבונך הוגבל עקב פעילות חריגה. אמת את פרטיך: update-pay-verify.net,phishing
【招商银行】您的银行卡已被冻结，请立即验证身份：billing-login.top,phishing
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://cutt.ly/p6175",spam
UITVERKOOP 80% korting alleen vandaag! Shop nu: https://tinyurl.com/n146235,spam
"Need cash fast? Get up to $5,000 deposited TODAY. Bad credit OK! Apply: https://shorturl.at/e8013",spam
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: portal.service.top",phishing
رمز التحقق الخاص بـ Uber هو 2390. لا تشاركه مع أي شخص.,ham
"Your electricity bill of 19,90 TL is due Jun 21. Pay in the app or at your provider's website to avoid late fees.",ham
Delhivery: Aapka parcel customs mein ruka hai. ₹499 pay karein: verify.client.top,phishing
Y0ur p@ck@g3 n33d$ @ f33. P@y @t http$://t.ly/@5395,phishing
【中国邮政】您的包裹4522238023已于今日送达。,ham
"WIN BIG! Mega Jackpot Casino - 200 FREE spins, no deposit! Play: https://is.gd/m5858 18+",spam
Earn $3000/week working from home! No experience needed. Limited spots: https://is.gd/v57372,spam
网赚兼职日入500元，无需经验，加微信：zq31760,spam
"GLS: Ihr Paket konnte nicht zugestellt werden. Zollgebühr 184,50 €: update-login.vip",phishing
"Coinbase: Withdrawal of 0.45 BTC initiated. If this wasn't you, cancel immediately: id-check.pay.xyz",phishing
