text,label
BONUS PULSA 50rb cuma dgn isi ulang 25rb!! Hny Indosat yg bisa begini. Penawaran berlaku s/d 11 April 2016. Bonus 1x utk digunakan ke sesama Indosat Ooredoo,spam
Pesan resmi dari Smartfren: Anda menang prize,spam
Terima kasih atas informasi yang diberikan,ham
Saya sedang makan sekarang,ham
Transfer ke rekening Mandiri a/n Sari No. Rek 9876543210,spam
Apakah kamu berjalan besok?,ham
Saya sedang belajar sekarang,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Promo spesial: Diskon 70% untuk paket data,spam
PIN Anda: P4Q5R6 untuk cek hadiah Bank BRI,spam
PIN Anda: A1B2C3 untuk cek hadiah Bank BRI,spam
"Halo, apa kabar hari ini",ham
Saya sedang makan sekarang,ham
PIN Anda: P4Q5R6 untuk cek hadiah Bank BCA,spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
Transfer ke rekening Mandiri a/n Joko No. Rek 5555666677,spam
Bonus pulsa 50000 untuk pengisian minimal Rp{min_amount},spam
Promo spesial: Diskon 50% untuk laptop,spam
Maaf saya tidak bisa bekerja hari ini,ham
Kode verifikasi: ABCDEF untuk aktivasi akun,spam
Bagaimana kabarmu? Semoga baik-baik saja,ham
SELAMAT! Nomor Anda mendapat bonus Rp100000 dari Indosat,spam
Untuk ayam bakar atau rica rica brp Pak?,ham
Selamat tahun baru untukmu,ham
"Saya sedang di bandara, cuacanya dingin",ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
SELAMAT! Nomor Anda mendapat hadiah Rp100000 dari Telkomsel,spam
Selamat ulang tahun untukmu,ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
Hubungi 08123456789 untuk info lebih lanjut,spam
SELAMAT! Nomor Anda mendapat reward Rp100000 dari Bank BCA,spam
PIN Anda: A1B2C3 untuk cek hadiah Telkomsel,spam
PIN Anda: A1B2C3 untuk cek hadiah Telkomsel,spam
Apakah kamu bekerja besok?,ham
Kapan kita bisa bermain bersama?,ham
"Halo, selamat pagi hari ini",ham
Terima kasih atas informasi yang diberikan,ham
Promo spesial: Diskon 20% untuk laptop,spam
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Sampai jumpa di bandara nanti,ham
Sampai jumpa di mall nanti,ham
Promo spesial: Diskon 20% untuk paket data,spam
Hubungi 0800123456 untuk info lebih lanjut,spam
Terima kasih atas informasi yang diberikan,ham
Saya sedang berbicara sekarang,ham
PIN Anda: P4Q5R6 untuk cek hadiah Smartfren,spam
Kode verifikasi: 456QWE untuk konfirmasi transfer,spam
Kapan kita bisa berbicara bersama?,ham
Saya sedang belajar sekarang,ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Maaf saya tidak bisa berbicara hari ini,ham
Apakah kamu berjalan besok?,ham
Transfer ke rekening BCA a/n Rina No. Rek 1234567890,spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
SELAMAT! Nomor Anda mendapat prize Rp100000 dari Smartfren,spam
Promo spesial: Diskon 70% untuk smartphone,spam
PIN Anda: X9Y8Z7 untuk cek hadiah Indosat,spam
Maaf saya tidak bisa belajar hari ini,ham
"Halo, apa kabar hari ini",ham
Promo spesial: Diskon 50% untuk paket data,spam
Guntur ingin berhubungan di Facebook:http://fb.com/l.1lnzH4p0lCM7ruG Balas “stop” unruk berhenti menerima sms Facebook.,spam
Kapan kita bisa bermain bersama?,ham
Kapan kita bisa bermain bersama?,ham
"Nomor kamu nggak memiliki Paket NetMax. Dapatkan Paket NetMax 5.5GB dan 7GB melalui hape *123#, aplikasi BimaTri, atau website tri.co.id.",spam
Transfer ke rekening BNI a/n Budi No. Rek 1234567890,spam
Bagaimana kabarmu? Semoga selalu bahagia,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Bonus pulsa 100000 untuk pengisian minimal Rp{min_amount},spam
PIN Anda: P4Q5R6 untuk cek hadiah Smartfren,spam
"GRATIS nelpon kemana saja, ke semua operator! Cukup beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dgn ketik JS utk membeli. N092",spam
Terima kasih atas bantuan yang diberikan,ham
plg yth no. Anda terpilih menang cek Rp.100jt dr PT.TELKOMSEL HUT TELKOMSEL Ke-17 thn 2012 hub call center:085313311113,spam
"Yaudah gausah babakaran atuh, yg pake kompor aja. Lagian ribet kan nyalain arengnya",ham
Transfer ke rekening BNI a/n Ahmad No. Rek 5555666677,spam
Apakah kamu bermain besok?,ham
"Saya sedang di restoran, cuacanya hujan",ham
Saya sedang makan sekarang,ham
"Saya sedang di restoran, cuacanya panas",ham
Transfer ke rekening CIMB a/n Siti No. Rek 1234567890,spam
Promo spesial: Diskon 10% untuk paket data,spam
Selamat tahun baru untukmu,ham
Sampai jumpa di bandara nanti,ham
Sampai jumpa di rumah nanti,ham
Selamat natal untukmu,ham
Bonus pulsa 500000 untuk pengisian minimal Rp{min_amount},spam
Selamat hari raya untukmu,ham
"Halo, selamat malam hari ini",ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
Saya sedang bermain sekarang,ham
Kapan kita bisa makan bersama?,ham
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
Promo spesial: Diskon 30% untuk pulsa,spam
Ternyata formatnya banyak berantakan dari odp ke google sheet. Saya sdg rapikan sambil buat soal. Besok subuh harap cek lagi ya.,ham
Selamat natal untukmu,ham
Transfer ke rekening BNI a/n Ahmad No. Rek 1234567890,spam
Bagaimana kabarmu? Semoga baik-baik saja,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Saya sedang bermain sekarang,ham
Saya sedang bekerja sekarang,ham
Bonus pulsa 100000 untuk pengisian minimal Rp{min_amount},spam
Maaf saya tidak bisa bekerja hari ini,ham
SELAMAT! Nomor Anda mendapat bonus Rp1000000 dari Smartfren,spam
Transfer ke rekening BCA a/n Rina No. Rek 1234567890,spam
SELAMAT! Nomor Anda mendapat reward Rp100000 dari XL,spam
Kode verifikasi: 123456 untuk aktivasi akun,spam
Apakah kamu makan besok?,ham
"Saya sedang di rumah, cuacanya mendung",ham
Apakah kamu belajar besok?,ham
SELAMAT! Nomor Anda mendapat prize Rp1000000 dari Indosat,spam
"Halo, selamat malam hari ini",ham
Sampai jumpa di mall nanti,ham
Sampai jumpa di mall nanti,ham
Apakah kamu bekerja besok?,ham
Saya sedang makan sekarang,ham
Sampai jumpa di kantor nanti,ham
Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,ham
Selamat ulang tahun untukmu,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Sampai jumpa di kantor nanti,ham
Selamat tahun baru untukmu,ham
Maaf saya tidak bisa bermain hari ini,ham
Kode verifikasi: ABCDEF untuk aktivasi akun,spam
Saya sedang belajar sekarang,ham
Bonus pulsa 250000 untuk pengisian minimal Rp{min_amount},spam
Apakah kamu bermain besok?,ham
"Saya sedang di rumah, cuacanya hujan",ham
Transfer ke rekening CIMB a/n Budi No. Rek 5555666677,spam
Kapan kita bisa berjalan bersama?,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Saya sedang bermain sekarang,ham
"Halo, selamat malam hari ini",ham
Sampai jumpa di mall nanti,ham
Selamat lebaran untukmu,ham
Transfer ke rekening BCA a/n Ahmad No. Rek 5555666677,spam
Transfer ke rekening BRI a/n Siti No. Rek 5555666677,spam
Selamat lebaran untukmu,ham
Transfer ke rekening BRI a/n Sari No. Rek 1234567890,spam
Kode verifikasi: 456QWE untuk aktivasi akun,spam
Bagaimana kabarmu? Semoga baik-baik saja,ham
Saya sedang berjalan sekarang,ham
Kode verifikasi: 456QWE untuk aktivasi akun,spam
Sampai jumpa di bandara nanti,ham
Selamat natal untukmu,ham
Hubungi 08123456789 untuk info lebih lanjut,spam
"Halo, selamat malam hari ini",ham
Hubungi 021-1234567 untuk info lebih lanjut,spam
"Halo, selamat siang hari ini",ham
Sampai jumpa di sekolah nanti,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Apakah kamu berjalan besok?,ham
Terima kasih atas hadiah yang diberikan,ham
"Halo, selamat siang hari ini",ham
Pesan resmi dari Indosat: Anda menang reward,spam
Apakah kamu berbicara besok?,ham
"Saya sedang di sekolah, cuacanya hujan",ham
Bonus pulsa 100000 untuk pengisian minimal Rp{min_amount},spam
"Halo, selamat malam hari ini",ham
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Pesan resmi dari Telkomsel: Anda menang prize,spam
Kode verifikasi: 123456 untuk konfirmasi transfer,spam
Bonus pulsa 100000 untuk pengisian minimal Rp{min_amount},spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Maaf saya tidak bisa belajar hari ini,ham
Apakah kamu bermain besok?,ham
Pesan resmi dari Telkomsel: Anda menang reward,spam
PIN Anda: A1B2C3 untuk cek hadiah Bank BRI,spam
Terima kasih atas peringatan yang diberikan,ham
Kapan kita bisa bekerja bersama?,ham
SELAMAT! Nomor Anda mendapat bonus Rp100000 dari Bank BCA,spam
Kode verifikasi: 789XYZ untuk aktivasi akun,spam
"Halo, selamat pagi hari ini",ham
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Maaf saya tidak bisa belajar hari ini,ham
Sampai jumpa di restoran nanti,ham
Selamat ulang tahun untukmu,ham
Pesan resmi dari Telkomsel: Anda menang reward,spam
Bonus pulsa 250000 untuk pengisian minimal Rp{min_amount},spam
Selamat ulang tahun untukmu,ham
Terima kasih atas hadiah yang diberikan,ham
No bri atas nama kamu mana,ham
Maaf saya tidak bisa bekerja hari ini,ham
Hubungi 08123456789 untuk info lebih lanjut,spam
"BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T514",spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
Gak takut kok. Tp emang blm mau. Gatau sampe kapankah kwkw,ham
Apakah kamu berjalan besok?,ham
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
Saya sedang belajar sekarang,ham
"Halo, apa kabar hari ini",ham
PIN Anda: P4Q5R6 untuk cek hadiah Indosat,spam
PIN Anda: P4Q5R6 untuk cek hadiah Bank BCA,spam
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
"KHUSUS buat kamu. PAKET internet hanya 10ribu dgn kuota 1.5GB selama 30hr, berlaku 24Jam di Jaringan tercepat Indosat. Balas SMS ini ketik YA ke 919 sd 22 Mei 15",spam
Hubungi 0800123456 untuk info lebih lanjut,spam
PIN Anda: A1B2C3 untuk cek hadiah Indosat,spam
"SMLT_Anda m-ndpt Hadiah TOYOTA ALL New AVANZA, dr TELKOMSELpoin, Pin pemenang anda b89c7h9. U/INFO Lebih lengkap kunjungi: http;//gebyartelkomsel.juplo.com",spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Apakah kamu berjalan besok?,ham
"Saya sedang di restoran, cuacanya dingin",ham
Selamat tahun baru untukmu,ham
PIN Anda: A1B2C3 untuk cek hadiah Bank BCA,spam
SELAMAT! Nomor Anda mendapat hadiah Rp250000 dari Indosat,spam
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Apakah kamu bekerja besok?,ham
SELAMAT! Nomor Anda mendapat bonus Rp50000 dari Bank BCA,spam
Sampai jumpa di bandara nanti,ham
Kode verifikasi: ABCDEF untuk aktivasi akun,spam
Bonus pulsa 1000000 untuk pengisian minimal Rp{min_amount},spam
Bisa bu...buka jam 11 bu,ham
Kapan kita bisa belajar bersama?,ham
Apakah kamu bermain besok?,ham
Apakah kamu berjalan besok?,ham
Kapan kita bisa belajar bersama?,ham
Promo spesial: Diskon 70% untuk smartphone,spam
Maaf saya tidak bisa bermain hari ini,ham
Bagaimana kabarmu? Semoga selalu bahagia,ham
Selamat natal untukmu,ham
Bonus pulsa 1000000 untuk pengisian minimal Rp{min_amount},spam
Selamat lebaran untukmu,ham
Terima kasih atas peringatan yang diberikan,ham
Pesan resmi dari Telkomsel: Anda menang bonus,spam
Transfer saja uangnya ke rek ini.mandiri.NO Rek: 152-00-1236312-9.a/n:DARMAN. klau sdah di Transfer SMS saja ke nmor ini Trima kasih,spam
Kode verifikasi: 456QWE untuk konfirmasi transfer,spam
Selamat ulang tahun untukmu,ham
Promo spesial: Diskon 10% untuk pulsa,spam
PIN Anda: A1B2C3 untuk cek hadiah Bank BCA,spam
Transfer ke rekening BRI a/n Siti No. Rek 1234567890,spam
Selamat tahun baru untukmu,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Yang sinonim bukan?,ham
SELAMAT! Nomor Anda mendapat bonus Rp1000000 dari XL,spam
Maaf saya tidak bisa berbicara hari ini,ham
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Kamu yah yang ngajakin mereka.,ham
"Halo, selamat malam hari ini",ham
Kapan kita bisa berbicara bersama?,ham
Terima kasih atas bantuan yang diberikan,ham
Transfer ke rekening Mandiri a/n Rina No. Rek 1234567890,spam
Selamat lebaran untukmu,ham
Kode verifikasi: 789XYZ untuk verifikasi identitas,spam
Terima kasih atas peringatan yang diberikan,ham
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Terima kasih atas bantuan yang diberikan,ham
Terima kasih atas informasi yang diberikan,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Bonus pulsa 50000 untuk pengisian minimal Rp{min_amount},spam
PIN Anda: P4Q5R6 untuk cek hadiah Bank BRI,spam
Promo spesial: Diskon 10% untuk smartphone,spam
Apakah kamu bermain besok?,ham
PIN Anda: P4Q5R6 untuk cek hadiah Telkomsel,spam
SELAMAT! Nomor Anda mendapat hadiah Rp1000000 dari Telkomsel,spam
Transfer ke rekening Mandiri a/n Joko No. Rek 5555666677,spam
SELAMAT! Nomor Anda mendapat prize Rp250000 dari Bank BCA,spam
Kapan kita bisa berjalan bersama?,ham
Sampai jumpa di sekolah nanti,ham
Apakah kamu bekerja besok?,ham
"sok saya bebas gmna kalian, bsok hayu , jumat oke",ham
Hubungi 08123456789 untuk info lebih lanjut,spam
Kode verifikasi: 987RTY untuk aktivasi akun,spam
Apakah kamu berjalan besok?,ham
SELAMAT! Nomor Anda mendapat doorprize Rp1000000 dari Bank BCA,spam
Bagaimana kabarmu? Semoga selalu bahagia,ham
Sampai jumpa di rumah nanti,ham
maafkan bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,ham
PIN Anda: A1B2C3 untuk cek hadiah Bank BCA,spam
Transfer ke rekening Mandiri a/n Sari No. Rek 1234567890,spam
Mainkan terus gamesmu & beli sebanyak2nya apps/in-apps di Google Play Store,spam
Sampai jumpa di rumah nanti,ham
Maaf saya tidak bisa bekerja hari ini,ham
Selamat natal untukmu,ham
Saya sedang bermain sekarang,ham
Maaf saya tidak bisa bekerja hari ini,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Bagaimana kabarmu? Semoga baik-baik saja,ham
Kapan kita bisa berbicara bersama?,ham
"Halo, selamat siang hari ini",ham
Selamat ulang tahun untukmu,ham
Sampai jumpa di bandara nanti,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Kapan kita bisa berbicara bersama?,ham
Hubungi 021-1234567 untuk info lebih lanjut,spam
"Halo, selamat pagi hari ini",ham
Saya sedang belajar sekarang,ham
Transfer ke rekening BCA a/n Budi No. Rek 5555666677,spam
"Halo, selamat siang hari ini",ham
Promo spesial: Diskon 30% untuk pulsa,spam
Transfer ke rekening BRI a/n Siti No. Rek 9876543210,spam
Transfer ke rekening CIMB a/n Sari No. Rek 9876543210,spam
Sampai jumpa di kantor nanti,ham
"“ROXI CELL” Hanya dengan Rp.100rb Anda bisa jadi agen pulsa elektrik ke semua Operator GSM/CDMA,v5=4300,v10=8300,Utk daftar ketik MTRONIK kirim ke 087870870707",spam
PIN Anda: X9Y8Z7 untuk cek hadiah Bank BCA,spam
Kapan kita bisa belajar bersama?,ham
Promo spesial: Diskon 10% untuk laptop,spam
"Halo, selamat malam hari ini",ham
SELAMAT! Nomor Anda mendapat bonus Rp1000000 dari Bank BRI,spam
Selamat tahun baru untukmu,ham
Terima kasih atas informasi yang diberikan,ham
SELAMAT! Nomor Anda mendapat bonus Rp500000 dari Indosat,spam
Kapan kita bisa makan bersama?,ham
PIN Anda: A1B2C3 untuk cek hadiah Bank BRI,spam
Transfer ke rekening Mandiri a/n Siti No. Rek 9876543210,spam
Terima kasih atas bantuan yang diberikan,ham
Pesan resmi dari Tri: Anda menang bonus,spam
Bagaimana kabarmu? Semoga selalu bahagia,ham
PIN Anda: A1B2C3 untuk cek hadiah Bank BCA,spam
Kode verifikasi: 987RTY untuk verifikasi identitas,spam
Bonus pulsa 500000 untuk pengisian minimal Rp{min_amount},spam
SELAMAT! Nomor Anda mendapat doorprize Rp500000 dari Smartfren,spam
"Halo, selamat pagi hari ini",ham
Transfer ke rekening BCA a/n Rina No. Rek 5555666677,spam
Kapan kita bisa belajar bersama?,ham
Bonus pulsa 1000000 untuk pengisian minimal Rp{min_amount},spam
Saya sedang belajar sekarang,ham
"Halo, apa kabar hari ini",ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
Bonus pulsa 250000 untuk pengisian minimal Rp{min_amount},spam
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
Promo spesial: Diskon 30% untuk pulsa,spam
Saya sedang bekerja sekarang,ham
Maaf saya tidak bisa berjalan hari ini,ham
Maaf saya tidak bisa bekerja hari ini,ham
"Saya sedang di sekolah, cuacanya panas",ham
Promo spesial: Diskon 50% untuk paket data,spam
Hubungi 0800123456 untuk info lebih lanjut,spam
Sampai jumpa di rumah nanti,ham
Kode verifikasi: 987RTY untuk konfirmasi transfer,spam
Transfer ke rekening CIMB a/n Joko No. Rek 1234567890,spam
Hubungi 08123456789 untuk info lebih lanjut,spam
Kapan kita bisa berbicara bersama?,ham
Selamat lebaran untukmu,ham
"Saya sedang di mall, cuacanya mendung",ham
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Pesan resmi dari Smartfren: Anda menang prize,spam
Pesan resmi dari Smartfren: Anda menang hadiah,spam
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
Hubungi 08123456789 untuk info lebih lanjut,spam
Selamat hari raya untukmu,ham
Promo spesial: Diskon 70% untuk laptop,spam
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
Bonus pulsa 1000000 untuk pengisian minimal Rp{min_amount},spam
Mau yang apakah? Sunday atau apakah? Terus rasa slainya apakah?,ham
Transfer ke rekening Mandiri a/n Siti No. Rek 5555666677,spam
Saya sedang makan sekarang,ham
Apakah kamu belajar besok?,ham
SELAMAT! Nomor Anda mendapat doorprize Rp50000 dari Indosat,spam
Kode verifikasi: 789XYZ untuk verifikasi identitas,spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
Selamat natal untukmu,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Klik link berikut untuk klaim hadiah: bit.ly/abc123,spam
"Plgn yth,TRI dan MNCTV sudah mengumumkan nomor Anda pd tgl 5 Agustus 2015 Tapi tdk dpt trsmbung jadi saya DESY HERMAWATI dr PT.HUTCHISON TRI di PLAZA SEMANGGI lt 1 jl.jend Sudirman kav 50 jkt pst kirim SMS sblum jtuh tempo bhwa NO simcard anda menang undian PESTA POIN TRI hadiah ke2 TOYOTA ALL NEW YARIS pin Anda .2d7id99 klik situs resmi di,www.my-tri2015.jimdo.com",spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
Selamat ulang tahun untukmu,ham
Selamat tahun baru untukmu,ham
"Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838",spam
Saya sedang belajar sekarang,ham
Promo spesial: Diskon 70% untuk laptop,spam
Bonus pulsa 1000000 untuk pengisian minimal Rp{min_amount},spam
Promo spesial: Diskon 70% untuk paket data,spam
Apakah kamu berjalan besok?,ham
Bonus pulsa 500000 untuk pengisian minimal Rp{min_amount},spam
Terima kasih atas peringatan yang diberikan,ham
SELAMAT! Nomor Anda mendapat bonus Rp100000 dari XL,spam
Promo spesial: Diskon 50% untuk paket data,spam
Pesan resmi dari Indosat: Anda menang reward,spam
Masih yang dekat sungai dulu kok diil 😁,ham
Terima kasih atas peringatan yang diberikan,ham
Kapan kita bisa berbicara bersama?,ham
Pesan resmi dari Smartfren: Anda menang prize,spam
Apakah kamu berbicara besok?,ham
Apakah kamu makan besok?,ham
Pesan resmi dari Smartfren: Anda menang bonus,spam
Bagaimana kabarmu? Semoga selalu bahagia,ham
Rp29rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 1+1GB(4G)+10GB (4G).Mau? Ketik YA ke 919 sd 21 Juni 2016,spam
"Halo, selamat pagi hari ini",ham
Sampai jumpa di mall nanti,ham
Kapan kita bisa berjalan bersama?,ham
"Halo, apa kabar hari ini",ham
Terima kasih atas surat yang diberikan,ham
Bonus pulsa 50000 untuk pengisian minimal Rp{min_amount},spam
Transfer ke rekening BRI a/n Sari No. Rek 9876543210,spam
Terima kasih atas peringatan yang diberikan,ham
"Saya sedang di bandara, cuacanya panas",ham
Selamat lebaran untukmu,ham
Apakah kamu berjalan besok?,ham
Maaf saya tidak bisa bekerja hari ini,ham
Terima kasih atas surat yang diberikan,ham
Promo spesial: Diskon 30% untuk laptop,spam
Bagaimana kabarmu? Semoga selalu bahagia,ham
"Halo, apa kabar hari ini",ham
Saya sedang berbicara sekarang,ham
SELAMAT! Nomor Anda mendapat reward Rp100000 dari Indosat,spam
Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Dilantai 2 ya tepat diruang skripsi,ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
Hubungi 08123456789 untuk info lebih lanjut,spam
Hubungi 0800123456 untuk info lebih lanjut,spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
"Halo, selamat siang hari ini",ham
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
SELAMAT! Nomor Anda mendapat bonus Rp250000 dari Bank BCA,spam
Kode verifikasi: 789XYZ untuk konfirmasi transfer,spam
Promo spesial: Diskon 20% untuk paket data,spam
Promo spesial: Diskon 50% untuk pulsa,spam
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Sampai jumpa di bandara nanti,ham
SELAMAT! Nomor Anda mendapat reward Rp500000 dari Indosat,spam
Transfer ke rekening CIMB a/n Siti No. Rek 1234567890,spam
Hubungi 08123456789 untuk info lebih lanjut,spam
Sampai jumpa di restoran nanti,ham
"Saya sedang di rumah, cuacanya hujan",ham
Promo spesial: Diskon 70% untuk smartphone,spam
Bonus pulsa 50000 untuk pengisian minimal Rp{min_amount},spam
Hubungi 08123456789 untuk info lebih lanjut,spam
Hubungi 08123456789 untuk info lebih lanjut,spam
Pesan resmi dari Indosat: Anda menang doorprize,spam
Kode verifikasi: ABCDEF untuk konfirmasi transfer,spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
"Halo, selamat siang hari ini",ham
Pesan resmi dari Smartfren: Anda menang prize,spam
Transfer ke rekening Mandiri a/n Rina No. Rek 5555666677,spam
SELAMAT! Nomor Anda mendapat reward Rp250000 dari XL,spam
Apakah kamu belajar besok?,ham
Promo spesial: Diskon 70% untuk smartphone,spam
Saya sedang bekerja sekarang,ham
Promo spesial: Diskon 70% untuk laptop,spam
Selamat lebaran untukmu,ham
Kapan kita bisa bekerja bersama?,ham
Saya sedang bekerja sekarang,ham
SELAMAT! Nomor Anda mendapat bonus Rp250000 dari Smartfren,spam
Pesan resmi dari Bank BRI: Anda menang reward,spam
Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,ham
Berkat isi ulang pulsa No Anda Terpilih sbg Pemenang kejutan tri Men-dpt cek TUNAI 100jt dr PLANET-3CARE PIN:b8337h9 cek hadiah anda di www.planet-3care2015.blogspot.com,spam
Maaf saya tidak bisa berbicara hari ini,ham
Apakah kamu belajar besok?,ham
"Halo, selamat malam hari ini",ham
Selamat tahun baru untukmu,ham
Kode verifikasi: ABCDEF untuk aktivasi akun,spam
PIN Anda: X9Y8Z7 untuk cek hadiah Bank BCA,spam
Terima kasih atas informasi yang diberikan,ham
Promo spesial: Diskon 20% untuk smartphone,spam
Klik link berikut untuk klaim hadiah: short.link/ghi789,spam
Promo spesial: Diskon 30% untuk laptop,spam
Bonus pulsa 50000 untuk pengisian minimal Rp{min_amount},spam
Sampai jumpa di sekolah nanti,ham
Bagaimana kabarmu? Semoga baik-baik saja,ham
Saya sedang berjalan sekarang,ham
RESMI TRI CARE Pin pemenang Anda_8JF2177 Medptkan 1/Unit TOYOTA YARIS U/Info Lanjut klik: www.gebyar3care.jimdo.com CS:021-80001234/089643122237,spam
SELAMAT! Nomor Anda mendapat bonus Rp250000 dari XL,spam
Transfer ke rekening BCA a/n Joko No. Rek 5555666677,spam
Bonus pulsa 250000 untuk pengisian minimal Rp{min_amount},spam
"Halo, selamat pagi hari ini",ham
Pesan resmi dari XL: Anda menang doorprize,spam
SELAMAT! Nomor Anda mendapat doorprize Rp500000 dari Smartfren,spam
Pesan resmi dari Smartfren: Anda menang doorprize,spam
Transfer ke rekening BRI a/n Siti No. Rek 9876543210,spam
Apakah kamu makan besok?,ham
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Promo spesial: Diskon 10% untuk paket data,spam
Sampai jumpa di kantor nanti,ham
Kapan kita bisa belajar bersama?,ham
PIN Anda: X9Y8Z7 untuk cek hadiah Bank BCA,spam
Saya sedang bermain sekarang,ham
Sampai jumpa di kantor nanti,ham
Kapan kita bisa bermain bersama?,ham
SELAMAT! Nomor Anda mendapat prize Rp1000000 dari Tri,spam
Bonus pulsa 100000 untuk pengisian minimal Rp{min_amount},spam
Apakah kamu berjalan besok?,ham
Pesan resmi dari Indosat: Anda menang reward,spam
"Saya sedang di rumah, cuacanya mendung",ham
Saya sedang berbicara sekarang,ham
Maaf saya tidak bisa bermain hari ini,ham
Pesan resmi dari Bank BCA: Anda menang hadiah,spam
Hubungi 021-1234567 untuk info lebih lanjut,spam
PIN Anda: A1B2C3 untuk cek hadiah Smartfren,spam
Klik link berikut untuk klaim hadiah: tinyurl.com/def456,spam
Kode verifikasi: 987RTY untuk verifikasi identitas,spam
Okeee kalau telor butuhnya segimana?,ham
Apakah kamu bermain besok?,ham
Bagaimana kabarmu? Semoga selalu bahagia,ham
"Saya sedang di kantor, cuacanya panas",ham
Bagaimana kabarmu? Semoga dalam keadaan sehat,ham
Sampai jumpa di bandara nanti,ham
Sampai jumpa di bandara nanti,ham
"Halo, selamat siang hari ini",ham
Bonus pulsa 100000 untuk pengisian minimal Rp{min_amount},spam
"Saya sedang di restoran, cuacanya mendung",ham
Hubungi 0800123456 untuk info lebih lanjut,spam
Sampai jumpa di kantor nanti,ham
Promo spesial: Diskon 70% untuk pulsa,spam
Terima kasih atas bantuan yang diberikan,ham
Sampai jumpa di restoran nanti,ham
"Saya sedang di mall, cuacanya panas",ham
SELAMAT! Nomor Anda mendapat bonus Rp100000 dari Bank BRI,spam
Maaf saya tidak bisa belajar hari ini,ham
Saya sedang belajar sekarang,ham
Hubungi 021-1234567 untuk info lebih lanjut,spam
"Halo, selamat siang hari ini",ham
Pesan resmi dari XL: Anda menang reward,spam
