text,label,category,language
From Grab: we tried to deliver your parcel but no one was home. Reschedule to avoid it being sent back :,phishing,account_security_twin,en
"ORANGE ALERT: a new payee was added to your account. If this was not you, call 0800 416 3023 now.",phishing,telco_bill_twin,en
"Πειραιώς: ύποπτη συναλλαγή 1480,50€. Ακυρώστε τώρα: alpha64.pw",phishing,i18n_notice_twin,el
"Lloyds Pharmacy ALERT: a new payee was added to your account. If this was not you, call 0800 504 4383 now.",phishing,appointment_twin,en
"Commerzbank Notice: Suspicious charge of 45,00€ at PAYPAL *EBAY. Your card is locked. Unlock: http://commerzbank71.help/login",phishing,bank_card_txn_twin,en
Peloton Notice: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,subscription_notice_twin,en
Airtel: your SIM will be blocked in 24 hours. Complete KYC: https://ow.ly/y45742,phishing,i18n_notice_twin,hi
From Wise: Wise: you have 1 pending messages. Click here to view.,phishing,p2p_payment_twin,en
"impots.gouv : vous avez un remboursement de 14,99€ en attente. Réclamez-le ici : https://u.to/s57215",phishing,i18n_notice_twin,fr
أرامكس: شحنتك محتجزة في الجمارك. ادفع AED 89.99 للإفراج عنها: aramexx.click,phishing,i18n_notice_twin,ar
"Discover Alert Notice: Discover Alert: your package could not be delivered because customs duties of 4,20 € are unpaid. Please confirm your payment to avoid delays :",phishing,bank_fraud_check_twin,en
"Bizum: tienes un pago pendiente de 230,00 €. Acéptalo en 24h aquí: https://u.to/a97534",phishing,i18n_notice_twin,es
(Eneco) Eneco: due to a security update your login will stop working. Re-register via given link before 10/15. This is an automated message.,phishing,utility_bill_twin,en
TIM: fattura non pagata. Evita la sospensione della linea: tim-us.click/login,phishing,i18n_notice_twin,it
Vodafone You are due a refund of $23.15 for overcharging. Claim it here: v0dafone.info Thank you for banking with us.,phishing,telco_bill_twin,en
أبشر: لديك مخالفة غير مدفوعة بقيمة SAR 142.00. ادفع اليوم لتجنب الحجز: online-absher.site,phishing,i18n_notice_twin,ar
From CaixaBank: Your account will be closed within 24 hours unless you confirm your password: https://shorturl.at/e7308/unlock,phishing,bank_account_service_twin,en
Venmo: Unusual login detected. Confirm your password and PIN here: venmo-madrid.top,phishing,p2p_payment_twin,en
REMINDER: Reminder: final reminder. Your account closes in 24h unless you update your payment information. Click the link. Msg&data rates may apply.,phishing,appointment_twin,en
Bank of America Notice: you have 3 pending voicemails. Click here to view.,phishing,bank_fraud_check_twin,en
Adobe – Your account is on hold due to a billing problem. Confirm your card number and pin: https://bit.ly/g40004/reactivate,phishing,subscription_notice_twin,en
Airtel: final reminder. Your account closes in 24h unless you update your billing address. Click the link.,phishing,telco_bill_twin,en
Adobe| Your payment failed and your account is suspended. Update your card to restore access: adobe.login-online.net Need help? Visit the app.,phishing,subscription_notice_twin,en
Aeroflot: your refund of £2.45 is ready. Provide your card details to receive it.,phishing,travel_notice_twin,en
"National Grid: Final notice: pay A$1,480.50 now to avoid disconnection: nationalgrid85.cf/update Manage alerts in the app.",phishing,utility_bill_twin,en
"Telus You are due a refund of $3,000.00 for overcharging. Claim it here: http://telus-uk.live",phishing,telco_bill_twin,en
[Payroll] Payroll: suspicious activity has been noticed on your account. You must confirm your details to prevent service termination.,phishing,reservation_community_twin,en
"Correos: su paquete está retenido por una tasa de aduana de 780,00 €. Páguela aquí: c0rreos.buzz",phishing,i18n_notice_twin,es
"أبشر: لديك مخالفة غير مدفوعة بقيمة SAR 1,200.00. ادفع اليوم لتجنب الحجز: http://absher-madrid.vip/reactivate",phishing,i18n_notice_twin,ar
Discord: your electricity will be disconnected tonight at 10am because last month's bill was not updated. Call 0800 743 9547 immediately.,phishing,account_security_twin,en
DROPBOX: Your account will be deactivated in 24 hours due to a policy violation. Appeal here: e-dropbox.vip/pay,phishing,account_security_twin,en
"Careem Alert: Your Careem account will be suspended today due to KYC expiry. Update KYC via the link below. Thank you, Team Careem. Do not reply to this message.",phishing,travel_notice_twin,en
BPJS: kepesertaan Anda akan dinonaktifkan. Verifikasi data: https://bpjs.billing-service.support,phishing,i18n_notice_twin,id
Vattenfall Alert: final reminder. Your account closes in 24h unless you verify your SSN. Click the link.,phishing,utility_bill_twin,en
Play: zaległa faktura. Uniknij blokady numeru: play59.top/verify,phishing,i18n_notice_twin,pl
HR: HR: your points worth C$2.45 expire today. Redeem now by clicking the link. Reply STOP to unsubscribe.,phishing,reservation_community_twin,en
"[Bank Mandiri] A payment of $92.41 to PAYPAL *EBAY was approved on card ending 9325. If this was not you, cancel it now: http://bankmandiri.login-center.org/login Questions? Call the number on the back of your card.",phishing,bank_card_txn_twin,en
CRÉDIT AGRICOLE| CRÉDIT AGRICOLE: due to a security update your login will stop working. Re-register via given link before Oct 1. Ref 67253050.,phishing,insurance_loan_twin,en
*Coolblue* Coolblue: you have 1 pending documents. Click here to view. Reply STOP to unsubscribe.,phishing,order_notice_twin,en
Starling: you have 2 pending voicemails. Click here to view.,phishing,otp_code_twin,en
"Zalando: your order ZZ876324817 for 4,20€ has been placed. If you did not make this purchase, call 1-888-345-4613 to cancel.",phishing,delivery_notice_twin,en
"your one-time code 16297723 was used to authorize A$92.41. If not you, confirm your password: https://bit.ly/r23930/reactivate",phishing,otp_code_twin,en
Currys Notice: Currys Notice: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,order_notice_twin,en
"Dear Bank Mandiri user, your A/C will be blocked Thursday. Update your PAN card for KYC immediately via given link.",phishing,bank_card_txn_twin,en
"Bizum: tienes un pago pendiente de 1200,00€. Acéptalo en 24h aquí: bizum-uk.club/login",phishing,i18n_notice_twin,es
"ΑΑΔΕ: έχετε επιστροφή φόρου 14,99€. Δηλώστε ΙΒΑΝ εδώ: aade-help.icu/pay",phishing,i18n_notice_twin,el
Engie – Engie: suspicious activity has been noticed on your account. You must confirm your details to prevent service termination. Reply STOP to unsubscribe.,phishing,utility_bill_twin,en
Bol.com - We could not confirm your payment for order #613-9864137-7291007. Update your card within 12h: https://ow.ly/x16080/unlock,phishing,order_notice_twin,en
"Dear NHS user, your A/C will be blocked Sep 28. Update your PAN card for KYC immediately via given link.",phishing,appointment_twin,en
"[Mosenergosbyt] you are owed a refund of $1,200.00. Enter your bank details to receive it: m0senergosby.online Reply STOP to opt out.",phishing,utility_bill_twin,en
[N26] Your policy has lapsed due to a failed payment. Reinstate within 24h: https://goo.su/j93266,phishing,insurance_loan_twin,en
"CORREOS: Your parcel #165-4374909-4215979 is held, a customs fee of £4.20 is unpaid. Pay to release: http://correos-pay.help/login",phishing,delivery_notice_twin,en
"your one-time code KK9537 was used to authorize $249.00. If not you, verify your SSN: https://goo.su/n85753/unlock",phishing,otp_code_twin,en
Cosmote: we tried to deliver your parcel but no one was home. Reschedule to avoid it being sent back :,phishing,bank_account_service_twin,en
"Chronopost : livraison impossible, adresse incomplète. Mettez à jour vos coordonnées sous 24h : https://chronopost29.center",phishing,i18n_notice_twin,fr
"Dear From Ally user, your A/C will be blocked Sep 30. Update your PAN card for KYC immediately via given link.",phishing,bank_fraud_check_twin,en
RBC| Your claim payout of A$420.00 is waiting. Enter your card details to receive it: rbc-update.shop/update,phishing,insurance_loan_twin,en
Deezer: your membership has expired. Renew within 24h to keep your profile: https://u.to/n69188/refund,phishing,subscription_notice_twin,en
"Rabobank Notice: Your Rabobank account will be suspended today due to KYC expiry. Update KYC via the link below. Thank you, Team Rabobank.",phishing,bank_card_txn_twin,en
"your HSBC account will be suspended today due to KYC expiry. Update KYC via the link below. Thank you, Team HSBC.",phishing,travel_notice_twin,en
"UniCredit: operazione sospetta di 312,45€. Blocca subito: https://ow.ly/q34342/claim",phishing,i18n_notice_twin,it
From Hotstar From Hotstar: your account has been temporarily locked. Click the link below to verify your SSN.,phishing,subscription_notice_twin,en
Walgreens: you have an unpaid bill of A$9.99. Pay within 24h to avoid collections: walgreens-athens.icu/reactivate,phishing,appointment_twin,en
"Dear Customer, your E-DEVLET account is disabled. Please click the link to update your PAN number.",phishing,government_notice_twin,en
"your Tinkoff account will be suspended today due to KYC expiry. Update KYC via the link below. Thank you, Team Tinkoff.",phishing,insurance_loan_twin,en
Amazon: Amazon: suspicious activity has been noticed on your account. You must confirm your details to prevent service termination.,phishing,bank_account_service_twin,en
MobilePay Notice: your package could not be delivered because customs duties of £34.60 are unpaid. Please confirm your payment to avoid delays :,phishing,p2p_payment_twin,en
Hulu Alert: We detected an unusual login. Confirm your password here or your account will be suspended: https://goo.su/k57994,phishing,subscription_notice_twin,en
(Myntra) Your account has been charged $2.45 for running shoes. Cancel the order here: https://myntra.billing-center.live/update Thank you for banking with us.,phishing,order_notice_twin,en
"UNIQLO: Uniqlo: your package could not be delivered because customs duties of 72,18 € are unpaid. Please confirm your payment to avoid delays :",phishing,travel_notice_twin,en
"Госуслуги: вам положена выплата 3000,00 ₽. Получите её здесь: https://cutt.ly/w7388/secure",phishing,i18n_notice_twin,ru
KPN: uw factuur is niet betaald. Voorkom afsluiting: http://app-kpn.buzz,phishing,i18n_notice_twin,nl
"Tata Power: your order #786-7926140-9126875 for A$14.99 has been placed. If you did not make this purchase, call 1-866-404-9853 to cancel.",phishing,utility_bill_twin,en
Itaú: C$118.60 was sent from your account XX2934 to an unknown recipient. Stop this payment within 30 min: https://ow.ly/f64266/verify Msg&data rates may apply.,phishing,bank_card_txn_twin,en
Telkomsel: Telkomsel: you have 1 pending voicemails. Click here to view. Thank you.,phishing,account_security_twin,en
Vodafone: απλήρωτος λογαριασμός. Πληρώστε σε 24 ώρες: https://c0smote.gq/confirm,phishing,i18n_notice_twin,el
"Alpha Bank Alert Notice: Alpha Bank Alert: your points worth £1,200.00 expire today. Redeem now by clicking the link. Reply STOP to opt out.",phishing,bank_card_txn_twin,en
BRT – BRT: you have 1 pending invoices. Click here to view. Reply STOP to opt out.,phishing,subscription_notice_twin,en
Discord Alert: Your account is locked. Confirm your password and phone number here: https://discord.billing-online.pw,phishing,account_security_twin,en
"impots.gouv : vous avez un remboursement de 420,00€ en attente. Réclamez-le ici : https://is.gd/r77590/refund",phishing,i18n_notice_twin,fr
mBank - Your policy has lapsed due to a failed payment. Reinstate within 24h: http://mbank45.org/id,phishing,insurance_loan_twin,en
"(Ryanair) Your ride receipt has a 14,99€ overcharge. Get your refund: https://ryanair-claim.live Questions? Call the number on the back of your card.",phishing,travel_notice_twin,en
Госуслуги Alert: A warrant has been issued in your name. Call +44 20 595 2766 immediately.,phishing,government_notice_twin,en
"Госуслуги: вам положена выплата 780,00 ₽. Получите её здесь: https://tinyurl.com/f57122/verify",phishing,i18n_notice_twin,ru
JNE: paket tertahan di bea cukai. Bayar Rp3.735.000 untuk pelepasan: http://jne-alert.help,phishing,i18n_notice_twin,id
Société Générale: we sent you a code by mistake. Please reply with the code 9433 to cancel the transaction.,phishing,otp_code_twin,en
"InPost: paczka wstrzymana, dopłata 2399,00 zł: inpost-vancouver.co",phishing,i18n_notice_twin,pl
TELCEL: Your last payment failed. Update your card within 24h or your parcel will be returned: https://ow.ly/q43765/claim,phishing,telco_bill_twin,en
Amazon: Zahlung für Bestellung #518-1498127-9833400 fehlgeschlagen. Zahlungsdaten innerhalb von 12 Std. aktualisieren: https://v.gd/s1137,phishing,i18n_notice_twin,de
"Finanzamt: Steuererstattung von 3000,00 € verfügbar. Jetzt beantragen: elster-au.club/login",phishing,i18n_notice_twin,de
"Correios: objeto retido, taxa de R$184.20 pendente. Pague para liberar: correios-billing.org",phishing,i18n_notice_twin,pt
Barclays Notice: Suspicious charge of $1.99 at BEST BUY. Your card is locked. Unlock: barclays.billing-center.top/pay,phishing,bank_card_txn_twin,en
"Tikkie: je hebt nog een openstaand betaalverzoek van 780,00 €. Betaal hier: https://bit.ly/t34133",phishing,i18n_notice_twin,nl
*NHS* A warrant has been issued in your name. Call +1 202 395 9245 immediately.,phishing,government_notice_twin,en
Citi| Citi: your package could not be delivered because customs duties of A$92.41 are unpaid. Please confirm your payment to avoid delays : Thank you for banking with us.,phishing,order_notice_twin,en
*SDA* Your parcel will be returned to sender unless you confirm your address here: sda39.shop/claim,phishing,delivery_notice_twin,en
TIM Alert: your account has been temporarily locked. Click the link below to verify your SSN.,phishing,telco_bill_twin,en
Play: zaległa faktura. Uniknij blokady numeru: play54.ru/reactivate,phishing,i18n_notice_twin,pl
From N26: Your claim payout of $199.00 is waiting. Enter your card details to receive it: n2665.icu,phishing,insurance_loan_twin,en
Shopee: you have 2 pending documents. Click here to view.,phishing,delivery_notice_twin,en
[ΔΕΗ] final notice: pay $199.00 now to avoid disconnection: app-δεη.ml/login,phishing,utility_bill_twin,en
"Tikkie: je hebt nog een openstaand betaalverzoek van 49,99€. Betaal hier: http://tikkiex.buzz/secure",phishing,i18n_notice_twin,nl
Absher: we tried to deliver your parcel but no one was home. Reschedule to avoid it being sent back :,phishing,government_notice_twin,en
نون: فشل الدفع للطلب 653739. حدّث بطاقتك خلال 12 ساعة: noon-us.shop,phishing,i18n_notice_twin,ar
"HDFC Bank: your order 960883 for C$199.00 has been placed. If you did not make this purchase, call 1-866-558-3911 to cancel.",phishing,appointment_twin,en
Google Pay: Google Pay: suspicious activity has been noticed on your account. You must confirm your details to prevent service termination. Do not reply to this message.,phishing,p2p_payment_twin,en
Google One – We detected an unusual login. Confirm your password here or your parcel will be returned: https://g0ogleone.co Reply STOP to unsubscribe.,phishing,subscription_notice_twin,en
Lydia – Your account has been limited. Validate your account to restore: lydia50.club/verify Ref #103-2538723-8952695.,phishing,p2p_payment_twin,en
Booking.com Notice – Booking.com Notice: final reminder. Your account closes in 24h unless you re-enter your login details. Click the link. Text STOP to end.,phishing,account_security_twin,en
(DVLA) DVLA: due to a security update your login will stop working. Re-register via given link before Saturday.,phishing,government_notice_twin,en
"Dear Discover) Transaction alert user, your A/C will be blocked Sep 30. Update your PAN card for KYC immediately via given link.",phishing,bank_card_txn_twin,en
"Госуслуги: вам положена выплата 12,40 ₽. Получите её здесь: gosuslugi-miami.click/claim",phishing,i18n_notice_twin,ru
From EDF: your refund of $49.99 is ready. Provide your card details to receive it.,phishing,utility_bill_twin,en
ING – Your policy has lapsed due to a failed payment. Reinstate within 24h: https://shorturl.at/j83299/refund,phishing,insurance_loan_twin,en
"Lydia : un paiement de 2150,00€ est en attente. Confirmez votre identité pour le recevoir : https://u.to/g79028",phishing,i18n_notice_twin,fr
"Satispay: pagamento di 34,60€ in sospeso. Conferma la tua identità: https://is.gd/n14311",phishing,i18n_notice_twin,it
"Agencia Tributaria: tiene una devolución pendiente de 29,00€. Solicítela aquí: https://go-aeat.digital/secure",phishing,i18n_notice_twin,es
"Axis Bank| Dear Axis Bank user, your A/C will be blocked Oct 3. Update your PAN card for KYC immediately via given link.",phishing,appointment_twin,en
Tesco: final reminder. Your account closes in 24h unless you confirm your card number and PIN. Click the link.,phishing,otp_code_twin,en
Light: conta em atraso. Evite o corte pagando R$199.00 aqui: my-enel.pw,phishing,i18n_notice_twin,pt
"Emirates NBD Alert Emirates NBD Alert: your order 55088995 for 89,99€ has been placed. If you did not make this purchase, call 1-866-317-9160 to cancel. Text STOP to end.",phishing,insurance_loan_twin,en
O2| O2: you have 3 pending documents. Click here to view.,phishing,telco_bill_twin,en
From Alpha Bank: Alpha Bank: you have 1 pending documents. Click here to view. Msg&data rates may apply.,phishing,otp_code_twin,en
"your Australia Post account will be suspended today due to KYC expiry. Update KYC via the link below. Thank you, Team Australia Post.",phishing,delivery_notice_twin,en
[Fnac] Fnac: final reminder. Your account closes in 24h unless you confirm your card number and PIN. Click the link. Reply STOP to opt out.,phishing,appointment_twin,en
"TD Bank: Your TD Bank account will be suspended today due to KYC expiry. Update KYC via the link below. Thank you, Team TD Bank.",phishing,bank_fraud_check_twin,en
Wells Fargo - Your new card is ready but we need you to re-enter your login details before it can be activated: https://wellsfargo.secure-service.cf Thank you for banking with us.,phishing,bank_account_service_twin,en
Target - Your order of a jacket is on hold. Confirm your password to release it: target-in.info This is an automated message.,phishing,order_notice_twin,en
"ING: verdachte afschrijving van 58,20 €. Annuleer direct: https://v.gd/y23872",phishing,i18n_notice_twin,nl
"BBVA: BBVA: your order 90628761 for £2,399.00 has been placed. If you did not make this purchase, call 1-866-937-9040 to cancel. Questions? Call the number on the back of your card.",phishing,otp_code_twin,en
From KPN: your number will be deactivated today. Verify your identity: https://kpn-billing.center,phishing,telco_bill_twin,en
Target: Target: your points worth A$14.99 expire today. Redeem now by clicking the link.,phishing,subscription_notice_twin,en
*Monzo* suspicious charge of C$184.20 at REWE. Your card is locked. Unlock: http://monzo-claim.center/secure Thank you.,phishing,bank_card_txn_twin,en
JNE: paket tertahan di bea cukai. Bayar Rp18.000.000 untuk pelepasan: jnex.pw/confirm,phishing,i18n_notice_twin,id
"Correios: objeto retido, taxa de R$2.45 pendente. Pague para liberar: http://correios-london.buzz",phishing,i18n_notice_twin,pt
Turkcell: your points worth $64.20 expire today. Redeem now by clicking the link.,phishing,p2p_payment_twin,en
BOUYGUES – BOUYGUES: your account has been temporarily locked. Click the link below to complete verification.,phishing,telco_bill_twin,en
Amazon Prime: your payment failed and your account is suspended. Update your card to restore access: amazonprime-login.click/refund,phishing,subscription_notice_twin,en
"Belastingdienst: u krijgt 199,00 € terug. Vraag het hier aan: belastingdie-lisbon.cc/pay",phishing,i18n_notice_twin,nl
"Intesa Sanpaolo: operazione sospetta di 64,20 €. Blocca subito: account-intesa.online/confirm",phishing,i18n_notice_twin,it
*Telus* Telus: your package could not be delivered because customs duties of £72.18 are unpaid. Please confirm your payment to avoid delays :,phishing,order_notice_twin,en
Axis Bank Alert: your statement has a problem. Confirm your details within 24h at e-axisbank.net/unlock or your service will be disconnected. Msg&data rates may apply.,phishing,bank_account_service_twin,en
PIX Notice: Your account has been limited. Confirm your date of birth and card details to restore: go-pix.pw,phishing,p2p_payment_twin,en
"Почта России ALERT: a new payee was added to your account. If this was not you, call 0800 298 6334 now.",phishing,travel_notice_twin,en
Detran you are owed a tax refund of $29.00. Claim it within 48h or forfeit: https://bit.ly/a59781/confirm,phishing,government_notice_twin,en
CAIXABANK: your account has been temporarily locked. Click the link below to complete verification.,phishing,bank_account_service_twin,en
Ally Notice: Your statement has a problem. Update your billing address within 24h at http://ally-billing.support or your payment will be reversed.,phishing,bank_account_service_twin,en
MobilePay: Unusual login detected. Confirm your password and PIN here: https://goo.su/j75974 Reply STOP to unsubscribe.,phishing,p2p_payment_twin,en
Intesa Sanpaolo Your new card is ready but we need you to confirm your card number and PIN before it can be activated: intesasanpa0.site/claim,phishing,bank_account_service_twin,en
"Intesa Sanpaolo Notice: a new device signed in from Dallas. If this wasn't you, secure your account now: intesasanpao.billing-online.help Msg ID 7439720027.",phishing,bank_account_service_twin,en
"Tikkie: je hebt nog een openstaand betaalverzoek van 29,00€. Betaal hier: tikkie98.top/confirm",phishing,i18n_notice_twin,nl
Bpost: suspicious activity has been noticed on your account. You must confirm your details to prevent service termination.,phishing,subscription_notice_twin,en
Argos: Argos: due to a security update your login will stop working. Re-register via given link before 10/15.,phishing,p2p_payment_twin,en
O2 Germany Alert: O2 Germany: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,travel_notice_twin,en
Vodafone: fattura non pagata. Evita la sospensione della linea: http://secure-tim.xyz,phishing,i18n_notice_twin,it
SFR Alert: suspicious activity has been noticed on your account. You must confirm your details to prevent service termination.,phishing,telco_bill_twin,en
[Octopus Energy] You are owed a refund of $184.20. Enter your bank details to receive it: https://u.to/z9550,phishing,utility_bill_twin,en
From Steam: Your account will be deactivated in 24 hours due to a policy violation. Appeal here: steam-athens.top/secure,phishing,account_security_twin,en
Amazon: no hemos podido cobrar su pedido #728-4236240-4702366. Actualice su tarjeta en 12h: https://shorturl.at/e96384/refund,phishing,i18n_notice_twin,es
"Enedis: Enedis: your package could not be delivered because customs duties of 85,12€ are unpaid. Please confirm your payment to avoid delays :",phishing,utility_bill_twin,en
"Rabobank: verdachte afschrijving van 2,45€. Annuleer direct: https://cutt.ly/v54228",phishing,i18n_notice_twin,nl
"Lydia Notice: Lydia: your order 6521-10564 for C$2.45 has been placed. If you did not make this purchase, call 1-866-538-9879 to cancel.",phishing,p2p_payment_twin,en
"Bizum: tienes un pago pendiente de 45,00 €. Acéptalo en 24h aquí: bizum-in.ws",phishing,i18n_notice_twin,es
DBS Notice: $780.00 was sent from your account ending in 6182 to an unknown recipient. Stop this payment within 30 min: https://bit.ly/c82967/confirm,phishing,bank_card_txn_twin,en
Uniqlo: final reminder. Your account closes in 24h unless you re-enter your login details. Click the link.,phishing,bank_card_txn_twin,en
From Shopee: We could not confirm your payment for order 1266-64816. Update your card within 12h: https://cutt.ly/w39439 Reply STOP to unsubscribe.,phishing,order_notice_twin,en
"CURRYS: Your order #466-3642921-9788885 for 1 item (£14.99) has shipped. If you did not place this order, call 1-877-752-4275 within 24h.",phishing,order_notice_twin,en
Jameda: your test results show an urgent issue. View them here immediately: http://jameda-uk.shop/pay,phishing,appointment_twin,en
your Robinhood code is 128-255. A support agent will call to collect it and secure your account.,phishing,otp_code_twin,en
Tokopedia: pembayaran pesanan 30197731 gagal. Perbarui kartu dalam 12 jam: https://s.id/t36596,phishing,i18n_notice_twin,id
Capital One – You are pre-approved for a C$49.99 loan. Verify your ssn to receive it today: http://online-capitalone.support/unlock,phishing,insurance_loan_twin,en
"PNC: A$1,480.50 was sent from your account *3809 to an unknown recipient. Stop this payment within 30 min: https://shorturl.at/w41659",phishing,bank_card_txn_twin,en
"Dear Starling Alert user, your A/C will be blocked 1 Oct. Update your PAN card for KYC immediately via given link.",phishing,insurance_loan_twin,en
Telkomsel: your refund of A$14.99 is ready. Provide your card details to receive it.,phishing,telco_bill_twin,en
"Disney+: Disney+: your points worth $1,200.00 expire today. Redeem now by clicking the link. Do not reply to this message.",phishing,subscription_notice_twin,en
(Spotify) Your payment failed and your account is suspended. Update your card to restore access: spotify.secure-center.cc Reply STOP to opt out.,phishing,subscription_notice_twin,en
NETFLIX: your electricity will be disconnected tonight at 13:00 because last month's bill was not updated. Call 1-800 424 7989 immediately.,phishing,subscription_notice_twin,en
"(FedEx) Your parcel 7041192191 is held, a customs fee of A$72.18 is unpaid. Pay to release: fedex-eu.cc/unlock",phishing,delivery_notice_twin,en
Deezer: we sent you a code by mistake. Please reply with the code ZQ2115 to cancel the transaction.,phishing,otp_code_twin,en
Orange: zaległa faktura. Uniknij blokady numeru: play.account-online.cn/refund,phishing,i18n_notice_twin,pl
"Movistar: factura impagada de 34,60€. Evite el corte de línea pagando aquí: movistar.account-online.ml",phishing,i18n_notice_twin,es
Wells Fargo: your refund of C$49.99 is ready. Provide your card details to receive it.,phishing,bank_account_service_twin,en
Allegro: płatność za zamówienie #482-3706876-2470321 nie powiodła się. Zaktualizuj kartę: http://allegro.login-center.center/claim,phishing,i18n_notice_twin,pl
"Dear Royal Mail user, your A/C will be blocked Sunday. Update your PAN card for KYC immediately via given link.",phishing,delivery_notice_twin,en
From e-Devlet: You are owed a tax refund of C$92.41. Claim it within 48h or forfeit: http://e-devlet-eu.gq,phishing,government_notice_twin,en
"BBVA ALERT: a new payee was added to your account. If this was not you, call 1-866 105 4735 now.",phishing,bank_fraud_check_twin,en
"Home Depot ALERT: a new payee was added to your account. If this was not you, call 0800 156 7755 now.",phishing,subscription_notice_twin,en
Correos: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,reservation_community_twin,en
Binance Notice: your account will be deactivated in 24 hours due to a policy violation. Appeal here: https://binance-update.icu,phishing,account_security_twin,en
Amazon Logistics: final reminder. Your account closes in 24h unless you re-enter your login details. Click the link.,phishing,bank_account_service_twin,en
Halifax Notice: Was this you? £12.40 at BEST BUY. Cancel and validate your account: https://goo.su/m66697 Reply STOP to unsubscribe.,phishing,bank_fraud_check_twin,en
Dr. Dubois's office: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,appointment_twin,en
Société Générale: your electricity will be disconnected tonight at 9:30am because last month's bill was not updated. Call +44 20 988 8148 immediately.,phishing,utility_bill_twin,en
"Госуслуги: вам положена выплата 142,00 ₽. Получите её здесь: gosuslugi57.live/claim",phishing,i18n_notice_twin,ru
"Сбербанк: перевод 23,15 ₽ ожидает подтверждения. Подтвердите данные карты: https://sber60.site/confirm",phishing,i18n_notice_twin,ru
"Doctoralia: your package could not be delivered because customs duties of 612,40 € are unpaid. Please confirm your payment to avoid delays :",phishing,appointment_twin,en
"الراجحي: عملية مشبوهة بقيمة AED 1,200.00. ألغها الآن: https://t.co/c29229",phishing,i18n_notice_twin,ar
*HDFC Bank* Your account will be closed within 24 hours unless you update your payment information: https://bit.ly/h80999,phishing,bank_account_service_twin,en
"HDFC Bank Alert: fraud alert: 49,99 € at H&M. Reply with your full card number and expiry to cancel.",phishing,bank_fraud_check_twin,en
From EDF: Final notice: pay $312.45 now to avoid disconnection: https://s.id/t29237,phishing,utility_bill_twin,en
Building management: your account has been temporarily locked. Click the link below to re-enter your login details.,phishing,reservation_community_twin,en
"Vattenfall: Offene Rechnung über 92,41€. Stromsperre vermeiden: eon82.ws/update",phishing,i18n_notice_twin,de
"Dear Customer, your N26 account is disabled. Please click the link to update your PAN number.",phishing,otp_code_twin,en
Building management: your package could not be delivered because customs duties of $612.40 are unpaid. Please confirm your payment to avoid delays :,phishing,reservation_community_twin,en
(Audible) Your membership has expired. Renew within 24h to keep your profile: audible.secure-portal.cn/verify,phishing,subscription_notice_twin,en
"Orange : facture impayée de 184,20€. Régularisez sous 24h pour éviter la suspension : orange-us.club",phishing,i18n_notice_twin,fr
"Evri Alert: Your parcel ER475237199 is held, a customs fee of A$249.00 is unpaid. Pay to release: https://t.co/s99566 Msg&data rates may apply.",phishing,delivery_notice_twin,en
"Belastingdienst: u krijgt 312,45€ terug. Vraag het hier aan: belastingdie-billing.cn/verify",phishing,i18n_notice_twin,nl
Xbox Game Pass - we detected an unusual login. Confirm your password here or your payment will be reversed: http://e-xboxgamepass.center/refund,phishing,subscription_notice_twin,en
"Ally Alert: Ally: your package could not be delivered because customs duties of 780,00 € are unpaid. Please confirm your payment to avoid delays :",phishing,otp_code_twin,en
NHS: you are eligible for a new vaccine. Apply for your pass here and enter your bank details for the $45.00 fee: https://nhs-uk.top,phishing,appointment_twin,en
BCA: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,insurance_loan_twin,en
Google Pay Notice Google Pay Notice: due to a security update your login will stop working. Re-register via given link before Thursday.,phishing,p2p_payment_twin,en
From Telkomsel: Your bill of £312.45 is overdue. Pay now to avoid disconnection: telk0msel.site,phishing,telco_bill_twin,en
*Telus* you are due a refund of $72.18 for overcharging. Claim it here: https://telus-chicago.center Thank you for banking with us.,phishing,telco_bill_twin,en
"InPost: paczka wstrzymana, dopłata 230,00 zł: inpost-billing.xyz/id",phishing,i18n_notice_twin,pl
"From Cash App ALERT: a new payee was added to your account. If this was not you, call +44 33 259 8955 now.",phishing,p2p_payment_twin,en
Movistar Alert: Movistar: your electricity will be disconnected tonight at 08:00 because last month's bill was not updated. Call +44 20 103 4128 immediately.,phishing,telco_bill_twin,en
Turkcell: faturanız gecikti. Hattınızın kapanmaması için hemen ödeyin: https://turkcell.login-service.live,phishing,i18n_notice_twin,tr
"Chase: your order UM938600306 for £230.00 has been placed. If you did not make this purchase, call 1-877-644-3808 to cancel.",phishing,subscription_notice_twin,en
Hotstar your payment failed and your account is suspended. Update your card to restore access: https://s.id/k38807,phishing,subscription_notice_twin,en
Coolblue: your card has been temporarily restricted. Reply with your card number and expiry date to remove the restriction.,phishing,order_notice_twin,en
Monzo: your electricity will be disconnected tonight at 2:45pm because last month's bill was not updated. Call 1-800 481 2214 immediately.,phishing,subscription_notice_twin,en
