id,pool,text,label
a00372,ads_spam,Neuer TEXTBUDDY-Chat 2 geile Typen in deiner Umgebung für nur 25p. Kostenlos zu empfangen. Suche nach Postleitzahl oder auf gaytextbuddy.com. Sende EINEN Namen an 89693.,spam
a00373,ads_spam,بونص بقيمة 50٪ من إندوسات أوريدو، هل تريد؟ اكتب *345# واتصل من هاتفك المحمول قبل 28 أبريل 2016.,spam
a00374,ads_spam,Exklusives Angebot: Erhalten Sie 50% Rabatt auf Ihren nächsten Einkauf bei SuperShoes. Besuchen Sie www.supershoes.com/offers. Abmeldung unter bit.ly/com37394.,spam
a00375,ads_spam,"Double mins et SMS pour 6 mois GRATUIT Bluetooth sur Orange. Disponible sur les téléphones Sony, Nokia et Motorola. Appelez MobileUpd8 au 08000839402 ou appelez pour annuler/N9DX",spam
a00376,ads_spam,مبروك! قد فازت ببطاقة SIM الخاصة بك بجائزة سيارة TOYOTA AVANZA برقم سري (F8HJ7TL) لمزيد من المعلومات انقر هنا: www.hadiah-tri3care2016.blogspot.co.id,spam
a00377,ads_spam,"Das Aufladen von Guthaben ist profitabler bei MYVPLUS! Neben dem Erhalt von Guthaben erhältst du auch sofort Rabattgutscheine, Geschenke und Punkte. Klicke hier: http://bit.ly/Myvplus",spam
a00378,ads_spam,சிறந்த சூப்பர்ஷூஸ் மொத்த வாங்கலில் 50% கட்டுப்படுத்துக. அசைவு செய்யவும் www.supershoes.com/offers. அகற்றுவதற்கு bit.ly/com37407 இணைப்பு.,spam
a00379,ads_spam,"У вас есть Тайный поклонник, который хочет связаться с вами-узнайте, кто это*раскройте, кто считает вас таким особенным-звоните по номеру 09065171142-stopsms-08718727870150ppm",spam
a00380,ads_spam,"Laden Sie Ihr TCASH-Guthaben über das ATM Bersama- und ATM BCA-Netzwerk auf! Führen Sie eine Überweisung zwischen Banken durch, wählen Sie die Bank TCASH (Bankcode 911). Verwenden Sie die Handynummer als Zielkontonummer.",spam
a00381,ads_spam,"LELANG SMS Anda telah memenangkan Nokia 7250i. Inilah hadiah yang Anda dapatkan ketika memenangkan lelang GRATIS kami. Untuk ikut serta, kirimkan Nokia ke 86021 sekarang. HG/Suite342/2Lands Row/W1JHL 16+",spam
a00382,ads_spam,ULTIMO GIORNO! Visita ora la Galleria Smartfren e ottieni Andromax A 4G a 99rb (normale 649rb). Cosa stai aspettando?! Scorte limitate. Valido fino al 22 agosto. Informazioni al 888. DL46J.,spam
a00383,ads_spam,بيسان رسمي من Tri رقم XV/15 الرمز السري الفائز الخاص بك هو 67YTG44، تم اختيارك كفائز الثاني بجائزة نقدية بقيمة 45 مليون. لمزيد من المعلومات، قم بزيارة www.3-info.webnode.com من رقم 089655264130. ستتلقى رسالة نصية. آسف، لا أستطيع الاتصال بك من رقم 085104894998.,spam
a00384,ads_spam,FROM 88066 අත්‍යවශ්‍යවරයා ප්‍රතිහරයයි උපයාගන්න,spam
a00385,ads_spam,Congratulations! You have won a HONDA jazz CAR prize from the TRI CARE 2016 promotion with WINNING PIN: 454647LM. For more information Click: www.kejutanbimatri.blogspot.com,spam
a00386,ads_spam,"TOTO SINGAPUR AUSGABE MONTAG 10.06.2013 PRÄZISE ZAHLEN 40,76,65,53,89 garantiert genial, nach dem Genießen müssen Sie 100.000 IDR als Entgelt senden, senden Sie es an: 082329969711 KI KARSO",spam
a00387,ads_spam,"Pernahkah kamu perhatikan bahwa saat kamu sedang mengemudi, siapapun yang lebih lambat darimu dianggap bodoh dan semua yang mengemudi lebih cepat darimu dianggap gila?",spam
a00388,ads_spam,நீங்கள் உள்ளூரில் உள்நின்று பணம் அன immediately அன பெ௺கு்வண்டீர்கள் at https://tinyurl.com/8912,spam
a00389,ads_spam,Penawaran Eksklusif: Dapatkan diskon 50% untuk pembelian Anda selanjutnya di SuperShoes. Kunjungi www.supershoes.com/offers. Berhenti langganan di bit.ly/com37394,spam
a00390,ads_spam,"Уважаемый держатель купона! Ваш следующий обед у нас. Используйте следующую ссылку на своем компьютере, чтобы насладиться обедом 2 по цене 1: http://www.vouch4me.com/etlp/dining.asp",spam
a00391,ads_spam,"ඕනෑම අවශ්‍යයට ණය ගණනක් £500 - £75,000. නිවාසයන් + තාක්ෂණයන් ආයාත. ඔබ දැනට පෙරදැල්වූ විටමත් කැමතිද? අපි තවම උපකාර කළ හැක. නොගත ගෙනයාගත් නිසා නම් නොගත හැක. නිදහස් 0800 1956669 දැක්කාගන්න හෝ 'help' පෙනෙන්න.",spam
a00392,ads_spam,25p pour la chanson Children in Need d'Alfie Moon sur votre téléphone mobile. Dites à vos amis. Envoyez le texte Tone charity au 8007 pour les téléphones Nokia ou Poly charity pour les polys : zed 08701417012 profit 2 charity.,spam
a00393,ads_spam,Nada Boltblue seharga 150p Balas dengan POLY# atau MONO# contoh POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me atau STOP 4 nada lainnya kirim MORE,spam
a00394,ads_spam,لقد ربحت مبلغ نقدي مضمون بقيمة 1000 جنيه إسترليني أو جائزة بقيمة 2000 جنيه إسترليني. للحصول على جائزتك، اتصل بممثل خدمة العملاء لدينا على الرقم 08714712379 بين الساعة 10 صباحًا و7 مساءً. التكلفة 10 بنس.,spam
a00395,ads_spam,"Möchten Sie heute Abend Spaß haben? Möchten Sie echte Dogging-Standorte direkt an Ihr Mobiltelefon gesendet bekommen? Treten Sie dem größten Dogging-Netzwerk des Vereinigten Königreichs bei, indem Sie MOAN an 69888Nyt senden. 31p.msg@150p",spam
a00396,ads_spam,"Дана Тунай (KTA) с процентной ставкой 0,99% до 300 млн. Условия: КТП и кредитная карта. Можно с ПТС ставка 0,99% 3 дня ВЫПЛАТЫ. Обратитесь к АЮ по номеру 081584650877 (WhatsApp). Извините за беспокойство.",spam
a00397,ads_spam,Больше людей теперь гуляют с собаками в вашем районе. Позвоните по номеру 09090204448 и присоединяйтесь к единомышленникам. Почему бы вам не организовать что-то подобное. Сегодня есть одно мероприятие. Стоимость звонка £1.50.,spam
a00398,ads_spam,"Hai VINTO un premio garantito di £1000 in contanti o un premio di £2000. Per reclamare il premio, chiama il nostro servizio clienti al numero 08714712394 tra le 10:00 e le 19:00.",spam
a00399,ads_spam,Chiama GRATIS il numero verde 0800 542 0578 ora!,spam
a00400,ads_spam,Dal mese prossimo ricevi fino al 50% di chiamate in più per il tuo costo di rete standard per attivare la chiamata 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Costo £1.50 al minuto MobcudB more,spam
a00401,ads_spam,"Se garantiza que recibirás el último teléfono Nokia, un reproductor de MP3 iPod de 40 GB o un premio de £500. Envía la palabra COLLECT al número 83355. IBHltd LdnW15H 150p/Mtmsgrcvd18+",spam
a00402,ads_spam,"SMS. ac JSco: L'energia è alta, ma potresti non sapere dove indirizzarla. Oggi le tue capacità di leadership sono forti. Psichico? Rispondi con domanda. Fine? Rispondi END JSCO",spam
a00403,ads_spam,Удивительно! Парни вернулись. TAKE THAT 2007 Британский тур. Выиграйте VIP-билеты и предварительно забронируйте их в VIP Club. Отправьте сообщение CLUB на номер 81303. Trackmarque Ltd info@vipclub4u.,spam
a00404,ads_spam,"Anda sedang dihubungi oleh layanan kencan kami oleh seseorang yang Anda kenal! Untuk mengetahui siapa itu, hubungi dari telepon rumah ke 09050000878. PoBox45W2TG150P",spam
a00405,ads_spam,நான் புதியவள் 2 கிளப்பில் உள்ளேன் & நாம் இதுவரை சந்தித்தில்லை உங்களை நோக்கி அன்புடன் வரவில்லை. உங்கள் பருவப்போம் 09099726553 என்ற எண்ணால் இன்னும் ஒரு சொல் அனுப்பவும் அறிந்துகொள்பவர் CARLIE x என்று கூறாதே Calls¬£1/minMobsmore LKPOBOX177HP51FL,spam
a00406,ads_spam,"බර්ගර් කිං - ඉහලි ක්‍රීඩක්ට් ක්‍රෝමිඔ කිරීමට අවශ්‍යයි? 1 සැප්තැම්බර් පෙරනිමට 2 බර්ගර් කරගන්න, ලාර්ජ් හෝ සුපර් තෝරා කොකා-කෝකෝලා සමඟ ස්තියයි යුතුවන්න.",spam
a00407,ads_spam,"Para tu oportunidad de ganar £250 en efectivo cada semana, ENVÍA: ACCIÓN al 80608. Términos y condiciones en www.movietrivia.tv atención al cliente 08712405022, 1x150p/semana.",spam
a00408,ads_spam,"زيادة قيمة إعادة الشحن الخاصة بك في الوقت القادم بحد أدنى 10,000 روبيه لتحصل على حزمة رخيصة على رمز *100*999#. لمزيد من المعلومات، اتصل بالرقم 188.",spam
a00409,ads_spam,"ЧАСТНОЕ! Ваша выписка по счету за 2004 год для 078498****7 показывает 786 неиспользованных бонусных баллов. Чтобы получить, позвоните по номеру 08719180219 Код идентификатора: 45239 Истекает 06.05.05",spam
a00410,ads_spam,"Envía GRATIS TONO DE LLAMADA primero al 87131 para obtener un tono polifónico o envía GET al 87131 para un tono verdadero. ¿Ayuda? 0845 2814032 16 después del 1er tono gratis, tonos a 3£150pw para e¬£nd txt stop",spam
a00411,ads_spam,"Erhalten Sie KOSTENLOS 1 Cappuccino (heiß/kalt) & Fräsen bei jedem Einkauf von mindestens Rp75Tsd im EXCELSO Café Semarang, Yogya, Solo bis zum 9. August 13. Zeigen Sie die SMS dem Personal vor.",spam
a00412,ads_spam,අනාරබද Orange Bluetooth ජංගම ජංගල කෝලීන් ගැටළුව 1/2 මිල ලයින් රෙන්ටල් ඊල්කන් සහ තවත් ආදායම් සංස්කරණයන් සඳහාය. කොටසක් සගයන්න MobileUpd8 එකට අපේ තාක්ෂණික ප්‍රවේශය සඳහා. 08000839402 හෝ call2optout/LF56 ට අපේට ඇමතුම්කරන්න.,spam
a00413,ads_spam,Ur HMV Quiz cash-balance is currently ¬£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,spam
a00414,ads_spam,Sebuah tautan ke gambar Anda telah dikirim. Anda juga dapat menggunakan http://alto18.co.uk/wave/wave.asp?o=44345,spam
a00415,ads_spam,"Спасибо за ваш заказ рингтона, номер заказа X49. С вашего мобильного будет списано 4,50. Если ваш рингтон не придет, пожалуйста, позвоните в службу поддержки по номеру 09065989182. От: [цвет=красный]текст[/цвет]TXTstar",spam
a00416,ads_spam,"¡Hay muchos stickers de LINE muy lindos! ¡Compra con tu saldo, es muy fácil, inténtalo!",spam
a00417,ads_spam,"OFFIZIELLE INFORMATION für unsere geschätzten Herren und Damen, HERZLICHEN GLÜCKWUNSCH an Sie als 2. Gewinner der Nachfüllparty 3care. PIN-Nummer: 25e477r wurde gestern Abend um 22:30 Uhr bei SCTV gezogen. Für Informationen zu Ihrem Preis besuchen Sie www.3care16.blogspot.com.",spam
a00418,ads_spam,"Поздравляем! Особый кинопропуск на 1 год для 2-х человек ваш. Позвоните сейчас по номеру 09061209465! Супермен против Бэтмена, Матрица 3, Звездные войны 3 и многое другое - все бесплатно! bx420-ip4-5we. 150pm. Не упустите возможность!",spam
a00419,ads_spam,"¡RAWIT Kuotanya Bagus, Harganya Khusus! AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD299.",spam
a00420,ads_spam,வாழ்க்கை காப்பீடு மேலும் வயது வளர்ச்சியுடன் உயர்ந்துவிடுகின்றது. உங்கள் பிறந்த நாள் பிறக்கும் பிற்கு Rs5603 ஐ கொண்டு பதிவிடுவதைப் பிறகு Rs5390 ஐ செலுத்தி 1 கோடி வாழ்க்கை காப்பீடு வாங்கவும். விண்ணப்பிக்க rml.lu/KQgkgv3,spam
a00421,ads_spam,"¡Felicidades! ¡Un pase especial de cine para 2 personas por 1 año es tuyo! Llama ahora al 09061209465. ¡Con películas como Suprman V, Matrix3, StarWars3, etc, todo GRATIS! bx420-ip4-5we. A las 150pm. ¡No te lo pierdas!",spam
a00422,ads_spam,"TONO DE LLAMADA GRATUITO, solo envía \POLYS\ al 87131. Luego, cada semana obtén un nuevo tono. Solo mayores de 16 años. £1.50/semana.",spam
a00423,ads_spam,SMS. ac Sptv: நியூ ஜெர்சி டெவில்ஸ் மற்றும் டெட்ராய்ட் ரெட் விங்ஸ் ஐஸ் ஹாக்கி விளையாடும். சரி அல்லது தவறானது? முடிவடையுமா? பதிலளி END SPTV,spam
a00424,ads_spam,"Срочно! У нас есть 800 бесплатных авиабилетов в Европу, звоните до 10 сентября и возьмите друга с собой бесплатно. Позвоните сейчас, чтобы получить подробности по телефону 09050000555. BA128NNFWFLY150ppm",spam
a00425,ads_spam,(رقم الطلب 2773838383 https://goo.gl/783335),spam
a00426,ads_spam,Paquete súper barato 2 piezas c strip/1 Pollo alitas+arroz+teh pucuk Rp.15.909. ¡Canjea este SMS en CFC YOGYA SUBANG hoy! Mientras haya existencias. Promoción *606#,spam
a00427,ads_spam,اليوم! عرض برونيت خاص 4 غيغابايت (2 غيغابايت على مدار 24 ساعة + 2 غيغابايت منتصف الليل حتى الصباح) لمدة 60 ساعة بسعر 24900 روبية، وعرض برونيت على مدار 24 ساعة 1 غيغابايت لمدة 60 ساعة بسعر 10900 روبية. تعال وقم بتنشيط باقتك عبر *123*888#. للمزيد من المعلومات، اتصل على 838 أو زوّد ld309.,spam
a00428,ads_spam,Отличное НОВОЕ предложение - удвоенное количество минут и удвоенное количество SMS на лучших тарифах Orange И получите самые последние камерофоны БЕСПЛАТНО! Позвоните в MobileUpd8 бесплатно по номеру 08000839402 СЕЙЧАС! или отправьте 2stoptxt T&C.,spam
a00429,ads_spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed ¬£1000 cash or ¬£5000 prize!,spam
a00430,ads_spam,நீங்கள் 209715 கிலோபைட் பதினொன்று க் குரியர் பேக் சொன்னு என் உபயோகிப்பின் *123*3# விலைக்கு வெற்றியை பெறுங்கள்.,spam
a00431,ads_spam,Страховой взнос по страхованию жизни увеличивается с ростом возраста. Купите страхование на 1 кр за сумму Rs5390 вместо Rs5603 после вашего дня рождения. Подайте заявку rml.lu/KQgkgv19,spam
a00432,ads_spam,நீங்கள் உங்கள் ஆய்வுக்கு உங்கள் பணத்தை இப்போது அனுப்ப வேண்டும் மதிப்புல அலை https://tinyurl.com/9004,spam
a00433,ads_spam,Freemsg: 1-monatige unbegrenzte kostenlose Anrufe! Aktivieren Sie SmartCall Txt: RUFEN Sie die Nummer 68866 an. Abonnement 3gbp/Woche unbegrenzte Anrufe Hilfe: 08448714184 Stop? txt stop landlineonly,spam
a00434,ads_spam,"Anda telah memenangkan hadiah uang tunai senilai ?1,000 atau hadiah senilai ?2,000! Untuk klaim, hubungi 09050000327. Syarat & Ketentuan berlaku: RSTM, SW7 3SS. Biaya pengiriman pesan sebesar 150 ppm.",spam
a00435,ads_spam,Salut 07734396839 Offre de fidélité client IBH : Le NOUVEAU mobile NOKIA6600 à partir de seulement 10£ chez TXTAUCTION! Texte: COMMENCER au numéro : 81151 et obtenez le vôtre maintenant! 4T&,spam
a00436,ads_spam,"Congratulazioni! 2 telefoni cellulari 3G con videocamera sono tuoi. Chiama ora il 09061744553! Fai videochiamate con i tuoi amici, gioca ai giochi Java, scarica musica polifonica, noleggio online. bx420. ip4. 5we. 150pm.",spam
a00437,ads_spam,L'importo del premio dell'assicurazione sulla vita aumenta con l'età crescente. Acquista ora un'assicurazione sulla vita di 1 Cr e paga Rs5390 anziché Rs5603 dopo il tuo compleanno. Applica su rml.lu/KQgkgv9,spam
a00438,ads_spam,"Berikut adalah kode diskon Anda RP176781. Untuk menghentikan pesan selanjutnya, balas stop. www.regalportfolio.co.uk. Layanan Pelanggan 08717205546",spam
a00439,ads_spam,"WICHTIG. Wichtige Informationen für den Nutzer 02. Heute ist Dein Glückstag! Um herauszufinden warum, logge dich bitte auf http://www.urawinner.com ein. Es erwartet dich eine fantastische Überraschung!",spam
a00440,ads_spam,عرض حصري: احصل على خصم 50٪ على عمليتك القادمة في SuperShoes. زوروا www.supershoes.com/offers. إلغاء الاشتراك في bit.ly/com37404.,spam
a00441,ads_spam,Urgente! Si prega di chiamare il 09061743811 da una linea fissa. La tua vacanza gratuita ABTA a 4 stelle a Tenerife o £5000 in contanti ti aspettano per il ritiro. SAE T&Cs Box 326 CW25WX 150ppm,spam
a00442,ads_spam,"GRANDE VENDITA 50% SINAR Blackberry -Z10 Rp.3,8jt -Dakota Rp 2,8jt -Tourch Rp 2jt -Davis Rp950 rb Infohub/sms: -089664054777 -297CCFA7 www.snr-bb.blogspot.com",spam
a00443,ads_spam,عرض حصري: احصل على خصم 50٪ على عمليتك القادمة في سوبر شوز. قم بزيارة www.supershoes.com/offers. لإلغاء الاشتراك، قم بزيارة bit.ly/com37373,spam
a00444,ads_spam,"ஹாய், உங்கள் பிறந்தநாள் விரைவில் வருகின்றது. பிறந்தநாள் பிறகு Rs.5603 செலுத்துவதன் பதிலாக 1 கோடி தரம் பொருள் திட்டம் வாங்க Rs.5390 இப்போது உரையாயின் rml.lu/Cvs559Y18 கிளிக்க் பனுத்தக்கா கிளிக் செய்க.",spam
a00445,ads_spam,"Aviez-vous un contrat mobile de 11 mois ? Les derniers Motorola, Nokia, etc. sont tous GRATUITS ! Double minutes et textos sur les tarifs Orange. ENVOYEZ OUI pour être rappelé, non pour être retiré des enregistrements.",spam
a00446,ads_spam,Удвоенный интернет-трафик плюс БЕСПЛАТНЫЕ звонки и SMS с пакетом Freedom Combo от Indosat Ooredoo. Срочно подключайтесь *123# или по ссылке www.indosatooredoo.com/freedom,spam
a00447,ads_spam,"Mettre à jour maintenant - Double minutes et 1000 SMS sur les tarifs Orange. Derniers Motorola, SonyEricsson et Nokia & Bluetooth GRATUIT! Appelez MobileUpd8 au 08000839402 ou envoyez STOP pour annuler/!YHL",spam
a00448,ads_spam,Sie müssen jetzt das Geld an das IRS senden unter https://tinyurl.com/8945.,spam
a00449,ads_spam,Obrolan LIVE 121 yang panas hanya 60p/menit. Pilih gadismu dan terhubung secara LIVE. Hubungi sekarang di 09094646899! Layanan live terbesar di Cheap Chat UK. VU BCM1896WC1N3XX.,spam
a00450,ads_spam,جامستر! للحصول على خلفية مجانية، ارسل كلمة HEART إلى 88888 الآن! تطبق الشروط والأحكام. للأعمار 16 وما فوق. تحتاج للمساعدة؟ اتصل على 08701213186.,spam
a00451,ads_spam,"Anda telah berlangganan TEXTCOMP 250 kompetisi mingguan. Pertanyaan gratis pertama berikutnya, minggu-minggu berikutnya akan dikenakan biaya 150p/pesan. Untuk berhenti berlangganan, kirimkan STOP ke 84128, layanan pelanggan 08712405020.",spam
a00452,ads_spam,Поздравляем! Вы получили ваучер Lazada на сумму Rp100rb. Введите код ваучера TSt88 при покупке на www.lazada.co.id/simPATI. Хотите другой ваучер? Свяжитесь с *999*1#,spam
a00453,ads_spam,Club de sonneries : De super nouvelles mélodies directement sur votre téléphone mobile chaque semaine !,spam
a00454,ads_spam,74355 XMAS está llegando y se te ha otorgado ya sea £500 en vales de regalo para CDs y entrada gratuita al sorteo semanal de £100. Envía MUSICA al 87066 TnC,spam
a00455,ads_spam,"உங்கள் வாய்ப்பு உண்மை கனவு நிகழ்சியில் இருக்க வேண்டும் இப்போது அழைக்கவும் = 08707509020 பிளஸ் 20பெ உண்மையில் NTT Ltd, பி.ஓ. பக்ஸ் 1327 குர்ரோய்டன் CR9 5WB 0870 தேசிய = கலை அழை",spam
a00456,ads_spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of¬£2000 CASH 18+only. To opt out txt X to 07786200117,spam
a00457,ads_spam,Vuoi un NUOVO telefono video con 750 minuti per qualsiasi rete in qualsiasi momento e 150 SMS per soli cinque sterline a settimana? Chiama subito il 08000776320 oppure rispondi per la consegna domani.,spam
a00458,ads_spam,Avevi il tuo cellulare da 11 mesi? Aggiornati GRATUITAMENTE agli ultimi cellulari fotografici a colori di Orange e alle chiamate illimitate nel weekend. Chiama Mobile Upd8 al numero verde 08000839402 oppure invia StopTxt.,spam
a00459,ads_spam,Merci pour votre soutien continu. Votre question cette semaine vous inscrira à notre tirage au sort pour 100 livres en espèces. Nommez le NOUVEAU président américain ? Envoyez une réponse par SMS au 80082,spam
a00460,ads_spam,"هذا العرض سارٍ اليوم فقط!!! بمجرد دفع ألف، ستحصل على 200 ميغابايت لمدة 3 أيام مباشرة. ما عليك سوى الرد على هذه الرسالة بكتابة ""yA4"". سارع بالشراء الآن باستخدام الكود TL049B.",spam
a00461,ads_spam,"Paris romantis. 2 malam, 2 penerbangan mulai dari ¬£79. Pesan sekarang untuk tahun depan. Hubungi 08704439680. Syarat & Ketentuan berlaku.",spam
a00462,ads_spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,spam
a00463,ads_spam,"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",spam
a00464,ads_spam,நீங்கள் மேலே குழு பார்வைகளை \STOP MIX\ என்று பதிலளிக்கவும். விதிகளுக்கு my-tone.com/enjoy.html வானொலி. கிளப் டோன்கள் பரிமாணம் ஜிபி பி 4.50 / வாரத்திற்கு செலலாம். MFL,spam
a00465,ads_spam,"Vous avez gagné 1 000 € en espèces ou un prix de 2 000 € ! Pour réclamer, appelez le 09050000327. Conditions générales : RSTM, SW7 3SS. 150ppm",spam
a00466,ads_spam,Mengapa hanya butuh waktu singkat bagi seorang anak yang takut gelap untuk tumbuh menjadi remaja yang ingin begadang semalaman?,spam
a00467,ads_spam,Urgente! Si prega di chiamare il 09061213237 da una linea fissa. ¬£5000 in contanti o una vacanza 4* vi attendono per il ritiro. Termini e condizioni SAE Casella postale 177 M227XY. Maggiorenni.,spam
a00468,ads_spam,"Acheter 2 tickets et en obtenir 3 gratuits pour Trans Studio Bandung, du 14 mai au 14 juin 2013. Présentez le SMS à l'agent sur place. Info : www.indosat.com/transstudiobgd",spam
a00469,ads_spam,"Telepon dari Santa! Apakah anak-anak Anda ingin ditelepon oleh Santa pada Malam Natal? Hubungi 09077818151 untuk memesan waktu Anda. Tarif panggilan 1.50ppm, durasi 3 menit 30 detik Syarat & Ketentuan www.santacalling.com",spam
a00470,ads_spam,"SMS.ac Blind Date 4U!: Rodds1 a 21 ans, habite à Aberdeen, Royaume-Uni. Regardez-le sur http://img.sms.ac/W/icmb3cktz8r7!-4 pas de Rendez-vous à l'aveugle envoyés, envoyer HIDE",spam
a00471,ads_spam,"டூர்-பயணம் விமான உள்ளிட்டு, உள்ளூரியம் மற்றும் சர்வதேசம் அற்புதமான குறுக்குகளைப் பெறுக, ஆன்லைன் சேர்க்கை 24 மணி நேரம் இணைப்பில் ஓரளவு, பொருளை ஆர்வம் கொண்டிருக்க எளிதாக்கலாம்: 081314447669 அல்லது வலைத்தளம்: www.lion-airtravel.com.",spam
a00472,ads_spam,"Veuillez simplement transférer l'argent sur ce compte BNI, au nom de ISMAWATI. Compte : 0248147033. Envoyez simplement un SMS une fois que c'est fait.",spam
a00473,ads_spam,"Vous pouvez GAGNER 100 £ de bons cadeaux musique chaque semaine à partir de MAINTENANT. Envoyez le mot DRAW au 87066 Conditions générales sur www.Idew.com Jeu d'adresse, 1 gain par semaine, 16 ans et plus. 150 pence par message. Abonnement possible.",spam
a00474,ads_spam,"GSOH? Gut im Umgang mit Frauen? Könntest du ein männlicher Gigolo sein? Um dem am schnellsten wachsenden Männerclub im Vereinigten Königreich beizutreten, antworte ONCALL. mjzgroup. 08714342399. Um zu stoppen, antworte STOP. Nachrichten kosten £1.50.",spam
a00475,ads_spam,Ottieni uno sconto del 30% per la pizza PAN Dominos! Una crosta più spessa con formaggio fino ai bordi! A partire da Rp45500. Visita il negozio più vicino/chiamata al 1500366/Clicca panpizza.co.id,spam
a00476,ads_spam,"Ultima possibilità! Richiedi oggi i tuoi voucher sconto del valore di £150! Invia YES al 85023 ora! SavaMob, offerte per i membri tramite cellulare! T Cs SavaMob POBOX84, M263UZ. Abbonamento £3.00 16",spam
a00477,ads_spam,YTH السيدة/السيدتي ايكا نوفيتاساري، موظف في 3Care، نود إعلامكم بأن هاتفك النقال غير متصل بـ M-hub. من فضلك، نرسل هذه الرسالة القصيرة من خلال خدمتنا لإبلاغكم بأن رقمك قد فاز بجائزة سيارة تويوتا أفانزا برقم سري: 47V27 من سحب رزق 3Care للفترة الرئيسية في 2014. للمزيد من المعلومات، يرجى زيارة www.rejekiundian3care.jimdo.com.,spam
a00478,ads_spam,"කරුණාකර ගන්න, ඔබගේ 3Care අංකය තුලට තුළින් මාතොළ ප්‍රාකාර Rs.45අවුරුදු සහයයක් ලගාවනු ලබනු ලැබේ. ලොඕල: 7711CA88 තොරතුරු සහිතව හරි කියතුවා: www.tricare2016.jimdo.com",spam
a00479,ads_spam,"Trasferire solo su account bancario xxx intestato a xxx Numero conto 7390685xxx, una volta trasferito invia un SMS a questo numero, ok?",spam
a00480,ads_spam,"Halo, saya Sue. Saya berusia 20 tahun dan bekerja sebagai penari telanjang. Saya suka seks. Kirim pesan ke saya sekarang ya - saya berada di kamarku sekarang. Kirim SUE ke 89555. Ditangani oleh TextOperator G2 1DA biaya 150ppmsg 18+.",spam
a00481,ads_spam,قرار رسمي من Tri Care رقم XV/2016. رقم الفوز الخاص بك = 39XV544F. لقد فزت بسيارة HONDA JAZZ. للمزيد من المعلومات، قم بزيارة www.kejutantriindonesia.blogspot.co.id.,spam
a00482,ads_spam,"GEWINNDRINGEND! Ihre Mobilfunknummer wurde mit einem garantierten Preis von ¬£2000 ausgezeichnet. Rufen Sie unter 09061790121 an, um Ihren Gewinn zu beanspruchen. Code 3030, gültig nur 12 Stunden, Kosten pro Minute 150p.",spam
a00483,ads_spam,"Das Geld, das ich gewonnen habe, hat die Gewinnnummer 946. Was soll ich als nächstes tun?",spam
a00484,ads_spam,إن هذا هو رقم حساب بنك بري. صاحب الحساب: أ.سري نارتي، رقم الحساب: 2219-01-001948-50-7.,spam
a00485,ads_spam,பங்கு எடுக்க Space Invaders 4 ஒரு வாய்ப்பு 2 வெற்றி அடி Arcade Game console. கேம்ஸ் Arcade அரங்கில் சென்றுக் கொள்ள 0 ஐ அழுத்தவும் (std WAP கட்டுப்படுத்தல்க்கான விலை) o2.co.uk/games 4 விதிமுறைகள் + அமைப்புகளைப் பார்க்க. எந்த கொள்முதலும் தேவை இல்லை,spam
a00486,ads_spam,"БЕСПЛАТНЫЕ 10 ГБ! Для тех, кто еще не заменил SIM-карту на 4G SIM, сделайте это сейчас в ближайшем магазине IndosatOoredoo и наслаждайтесь БЕСПЛАТНЫМИ 10 ГБ на 4G сети.",spam
a00487,ads_spam,Verbringen Sie Ihr VALENTINSTAGS-Wochenende in PARIS inklusive Flug und Hotel + garantiert £200 Preis! Senden Sie den Text: PARIS an die Nummer 69101. www.rtf.sphosting.com,spam
a00488,ads_spam,"අක්තිෆ්කන් යිර්න්ගන් iRing Coboy Jr - තේමරය. වටින් *808*7# අතින්න. තොරන්න:100&111 ඔබට NOAH - ජිකා ඊන්ගවු. අක්තිෆ්කන් iRing y ඔබගේ HP එකට. MG NOAH02 ටයිපව 808 යළි කිමුද Info: 100&111 බර්කා අක්තිෆ්කව රු 1000 dr Yuni Shara - අකිර්නය. අක්තිෆ්කන් iRing y, වාර වෙනස් *808*1*2*3# පසු Ok/Call. ත්‍රු පුල්ගත නඬින්: 808 ටිය අීල් වෙනස්කරන්න.",spam
a00489,ads_spam,ЧАСТНОЕ! Ваш банковский отчет за 2003 год для <номер телефона> показывает 800 невостребованных баллов S. I. M. Позвоните по номеру 08715203656 Код идентификатора: 42049 Истекает 26/10/04,spam
